id,date,jev_domain,jev_domain_name,jev_depth,jev_is_substantive,jev_has_rule,is_mental_model,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
2047563161579221095,2026-04-24 06:27:54,altcoin_trading,二级山寨,1.99,0.87,0.08,,⭐ JEV精选,139,14,46,83469,好久没聊币圈大盘了，回过头看看两个月前抄底反弹时候设置的78000和2600的目标，目前btc反弹最高到79400附近，eth反弹最高到2460附近，显然高估了eth市占率的反弹力度（本来觉得易和garrett代表的资本在清仓eth后反弹会更猛烈）然而这波defi被盗事件直接把拉升期的eth.d打了下来了。 https://t.co/dVTzPx4sUs,2,images/2047563161579221095_0.png;images/2047563161579221095_1.png,https://x.com/Michael_Liu93/status/2047563161579221095
2097983863293358127,2026-09-10 09:41:46,altcoin_trading,二级山寨,1.99,0.88,0.04,,⭐ JEV精选,107,9,67,35389,又加仓了一些bnc，这家公司的初始股东成本价在10块，现在一半的价格都不到，还对比bnb的nav有50%的折扣，币安这轮想bnb新高一定需要推动dat去拉美股资金，cz hy最近又明显做了要推动的动作，买了就当现货拿bnb了。估计在等fourmeme那边把bnc4的mint和赎回给搞好就发力了，现在我看链上还比正股有溢价。,0,,https://x.com/Michael_Liu93/status/2097983863293358127
1889494304311353442,2025-02-12 01:58:41,altcoin_trading,二级山寨,1.98,0.91,0.09,,⭐ JEV精选,326,83,153,69026,"新币决定空不空着重看两件事：
1. 上所估值：如果上所估值还算合理你就谨慎点。我一般怎么定义“合理”？
a. 跟上轮私募轮估值比较一下，如果开盘价贴着上轮私募估值就算“合理”（但是也有可能上轮vc自己fomo了，巨高价投进去了站在山顶了，最典型的就是Stark）
b.",0,,https://x.com/Michael_Liu93/status/1889494304311353442
1997884766226403477,2025-12-08 04:23:41,altcoin_trading,二级山寨,1.98,0.88,0.05,,⭐ JEV精选,192,11,48,104973,聊聊今晚TGE的stable的策略吧。这个项目7月份不到3亿fdv融的，一大堆投资人，还有帮冲tvl拿币的，现在盘前30亿+FDV肯定是虚高的，Plasma都跌了快90%，才20亿不到了，也不是XPL那会儿的市场行情（那会儿满市场都刚错过aster，看着第一个tether扶持的猛冲），所以stable这项目在我这里是个可以长期空的好,0,,https://x.com/Michael_Liu93/status/1997884766226403477
2051184930542235757,2026-05-04 06:19:31,altcoin_trading,二级山寨,1.98,0.76,0.04,🧠 核心思维,⭐ JEV精选,168,20,81,180490,币安的费率问题不止在cl和bz，贵金属和美股都有问题，今天凌晨的crcl费率一度是0.4%-0.6%，同一时间hyperliquid上费率就是正常的0.001%以下，上个月有个周末更是夸张，几个小时-1.5%的费率，有这种极值情况基本没法在币安拿tradifi的单子了，可能一天不注意，利润全被费率吃了，我目前的美股和贵金属单 https://t.co/BoRZbXlvzf,2,images/2051184930542235757_0.jpg;images/2051184930542235757_1.jpg,https://x.com/Michael_Liu93/status/2051184930542235757
1973723915760595453,2025-10-02 12:17:06,altcoin_trading,二级山寨,1.97,0.91,0.73,🧠 核心思维,⭐ JEV精选,113,6,24,39146,说说今晚2z的交易策略，8点上alpha，8:30上合约，9点upbit和bn现货，这种合约和现货中间有时间差的，合约出来我大概率会先观望，等upbit开了看有没有溢价，有溢价就等溢价平了空他，没溢价就直接空，70亿的fdv，接盘是接不动。先这么计划着，一会儿开盘再看。,0,,https://x.com/Michael_Liu93/status/1973723915760595453
2067484137200734287,2026-06-18 05:46:44,altcoin_trading,二级山寨,1.96,0.87,0.03,🧠 核心思维,⭐ JEV精选,196,20,23,113375,"现在再回头看，strc的崩盘就是卖币开始的。账上现金还有11亿，够偿还8个月，脱锚期间这个融资工具是废了，还要通过继续稀释普通股融资和卖btc去偿还strc的利息。

为什么saylor怎么喊“strc股息很稳定”价格就是回不去？因为大家都知道，你一旦开始卖btc，市场只会合力跟你往下卖。 https://t.co/i03k7hkU5x",1,images/2067484137200734287_0.jpg,https://x.com/Michael_Liu93/status/2067484137200734287
2042375275527430204,2026-04-09 22:53:05,altcoin_trading,二级山寨,1.96,0.9,0.03,🧠 核心思维,⭐ JEV精选,184,21,23,209020,"刚抄了一批circle, 准备中期拿一拿，不说长线逻辑了，就说说中短期的：
1. Tether这轮募资定价5000亿美金，circle现在市值200多亿美金，usdc目前的总规模780亿美金，接近usdt 1840亿的一半。假设tether募资成功，美股资金一定会去对标tether，主打合规的龙二有龙一的10%的价格都有500亿美金。

2. https://t.co/ZEuH5lZXDQ",2,images/2042375275527430204_0.jpg;images/2042375275527430204_1.jpg,https://x.com/Michael_Liu93/status/2042375275527430204
1929721839456231496,2025-06-03 02:08:33,altcoin_trading,二级山寨,1.96,0.83,0.04,🧠 核心思维,⭐ JEV精选,179,14,53,55544,"可以找找空cookie的机会，不说具体点位了，说几个逻辑：
1. 开质押给空投开始派发（懂的都懂），最近密集打广告找买盘
2. 但合约oi一直在减少，每波拉升诱多庄都在找对手盘平多单
3. 比如5/26那波上插爆空单，庄拿对手盘平了一大波多单 https://t.co/Fw19xEeRGV",2,images/1929721839456231496_0.jpg;images/1929721839456231496_1.jpg,https://x.com/Michael_Liu93/status/1929721839456231496
1894849866083541411,2025-02-26 20:39:47,altcoin_trading,二级山寨,1.96,0.94,0.47,🧠 核心思维,⭐ JEV精选,176,10,54,137255,这几天会着重盯二级，提前画几个sol的关键防线，如果反弹很弱，会直接抛了再等下一道，别着急，这才跌了一个半月都不到，这种级别的回调需要月级别的周期消化，就算反弹也会被砸下去试二探甚至三探，大的还没来，我还在等一根爆仓的线，开始抄第一批时会说。 https://t.co/v0sLcewJAq,1,images/1894849866083541411_0.png,https://x.com/Michael_Liu93/status/1894849866083541411
2067770149613035908,2026-06-19 00:43:15,altcoin_trading,二级山寨,1.96,0.89,0.1,🧠 核心思维,⭐ JEV精选,151,10,25,104886,"算是ct最早一批看空strc的人，且是在发行最fomo的时候连发几篇坚决看空，但确实没想到雷来的这么快。

这次市场要给所有看多strc的人上一个常识课：“一个无息资产是无法长期支付11.5%的利息的”

前段时间底部抄的btc&amp;eth先跑了，这种雷不解决之前真不敢拿，crcl的定投还在进行中。",0,,https://x.com/Michael_Liu93/status/2067770149613035908
1987829878709010529,2025-11-10 10:29:09,altcoin_trading,二级山寨,1.96,0.85,0.06,,⭐ JEV精选,135,1,46,28895,建议对strk上头想追涨的放弃幻想跟zec一样，这不是洗了四年控筹极紧的zec，这个币每个月都要解锁代币总量的近1.3%，上方全是套牢盘，还是个没人用的死链，这种被zec热钱带着飞的，明天热钱一跑就给你来个腰斩。,0,,https://x.com/Michael_Liu93/status/1987829878709010529
1936342189355016192,2025-06-21 08:35:28,altcoin_trading,二级山寨,1.96,0.93,0.29,🧠 核心思维,⭐ JEV精选,20,0,2,2450,@0xDave852 不同币做空策略不太一样，高控盘有主动做市痕迹的腰币前戏太多的话，就等他彻底开始派发了再空，比如1小时可能骗炮，1天大的派发线绝对实了。而且这种一旦开始派发，就会派发彻底才会在底部吸筹，这个周期可能是几周甚至上月的。,0,,https://x.com/Michael_Liu93/status/1936342189355016192
1933568934437138549,2025-06-13 16:55:32,altcoin_trading,二级山寨,1.95,0.89,0.02,🧠 核心思维,⭐ JEV精选,270,32,61,187329,我一直觉得山寨币的困境不是流动性问题，而是能活到现在的韭菜确实没什么人还信“故事”了，控筹率就算搞到99%，基本面不行，花钱去搞mindshare，靠嘴怎么喊上去的，就怎么下来，宣发带来的买盘可能还不够cover成本。但看Aave和Hyperliquid，这俩硬的就像还在山寨牛市。这跟美股挺像的，大盘流动性再怎么,0,,https://x.com/Michael_Liu93/status/1933568934437138549
1967113453522575624,2025-09-14 06:29:29,altcoin_trading,二级山寨,1.95,0.92,0.11,🧠 核心思维,⭐ JEV精选,256,38,43,57581,"这轮周期筛山寨币只需要三个条件，可以对着你的持仓筛一遍：
1. 经历过至少一波洗盘（现在tge都要给各种相关方币，交易所、预售、做市商、营销agency、空投的、顾问的等等，这些人不是Holder，TGE后筹码如果没经历过再集中的过程，价格很难上去）
2.",0,,https://x.com/Michael_Liu93/status/1967113453522575624
1972596624011702704,2025-09-29 09:37:38,altcoin_trading,二级山寨,1.95,0.91,0.33,🧠 核心思维,⭐ JEV精选,218,26,23,34550,"说个二级做空的小Tip，一段大胆空，二段别空。

核心逻辑还是控筹，一段刚发币的时候项目方是控不住筹的，TGE要给交易所、社区、agency、kol还有各种相关方代币，这就是为什么大部分项目方开盘采取的是高开策略，因为低开在控筹不紧的情况下，如果市场没有很好的情绪一起合力，靠自己拉根本拉不上去。 https://t.co/dL6y7r5JWv",1,images/1972596624011702704_0.jpg,https://x.com/Michael_Liu93/status/1972596624011702704
1990126782897656105,2025-11-16 18:36:14,altcoin_trading,二级山寨,1.95,0.91,0.2,,⭐ JEV精选,213,24,71,196589,这老奶奶下楼梯行情，第二批抄底的人进场了。现在几个蓝筹大币的线已经彻底走坏了，比如sol，以年为单位的头肩顶，这再往下走是没底的，所以sol生态的项目我现在一概不碰了（可以看下上轮raydium跌成了什么样）。这个位置抄eth，也就博个往上10%到3400的反弹，那里也是个巨大的阻力位，但往下插根针就 https://t.co/KAPy7i26SC,1,images/1990126782897656105_0.jpg,https://x.com/Michael_Liu93/status/1990126782897656105
1905424362217590819,2025-03-28 00:59:03,altcoin_trading,二级山寨,1.95,0.83,0.05,🧠 核心思维,⭐ JEV精选,144,10,48,63946,我看很多人说买tut的逻辑是这次上币中市值最低所以值得梭（四千多万），banana和broccoli才六千多万，那假设tut涨到六千多万或者broccoli和banana跌到四千多万，tut不再是市值最低的，那到时候该继续持有tut的理由是什么？为什么不换仓到banana和broccoli呢？“买龙尾”压根就不是一个成立的逻辑，因为市 https://t.co/Ti7LXAhXYu,1,images/1905424362217590819_0.jpg,https://x.com/Michael_Liu93/status/1905424362217590819
1979144185954349095,2025-10-17 11:15:19,altcoin_trading,二级山寨,1.95,0.92,0.13,,⭐ JEV精选,73,5,5,5652,"@X_easy9 可以尝试自己做做投研埋伏新币，底部收筹环节实在不好喊某个标的，很多币一共就3-5m的OI，喊完大家上的多了庄就不拉了，说几个埋伏的标准。

1. 控筹紧的
2. 募的钱多的
3. 有收筹和洗盘痕迹的
4. 讨论少的（说明项目方没打广子，在静悄悄收筹）",0,,https://x.com/Michael_Liu93/status/1979144185954349095
2066715348926411196,2026-06-16 02:51:51,altcoin_trading,二级山寨,1.95,0.82,0.03,🧠 核心思维,⭐ JEV精选,65,2,14,21577,不少人可能没意识到为什么中文区对妖币见怪不怪下会如此集体去抗议$H，因为这已经完全脱离了单纯的合约博弈逻辑，散户玩妖币虽然胜率低，至少还能看看oi、链上归集、费率去做判断，$H这种就属于项目方单方面把你的资产没收了还能继续操盘，如果交易所们默许了项目方这种操作，以后大家真的都别玩了，因,0,,https://x.com/Michael_Liu93/status/2066715348926411196
1950444348463546803,2025-07-30 06:32:24,altcoin_trading,二级山寨,1.95,0.89,0.09,🧠 核心思维,⭐ JEV精选,53,7,3,11535,二级同理，比如新上bn的标的，你看他开盘高开先让空投砸完，然后到了一个位置几天一直横盘也不拉也不砸，你就知道底部大概是庄在慢慢收回之前空投的零散筹码了，下一步想继续出货前基本都得先拉盘。参考下Sahara的线。,0,,https://x.com/Michael_Liu93/status/1950444348463546803
2097733991269048511,2026-09-09 17:08:52,altcoin_trading,二级山寨,1.95,0.87,0.04,,⭐ JEV精选,20,0,0,6225,关于老鼠仓问题，我觉得老鼠仓肯定有，肯定有提前知道币安要推动bnc的人，但我觉得这不是重点，重点还是流动性问题，现在对应净资产的折扣这么低，我仍然认为是一个往下空间很少，往上空间很大的交易，风险就是除非币安弃盘不搞了，但弃盘不搞也就没必要之前搞诉讼，还派YZI董事入驻，也不像他俩风格。,0,,https://x.com/Michael_Liu93/status/2097733991269048511
1835559504102244456,2024-09-16 06:01:03,altcoin_trading,二级山寨,1.95,0.89,0.02,🧠 核心思维,⭐ JEV精选,3,0,1,812,@Modashi_NFT 这的确是一个我也曾试图反驳自己看多以太想过的逻辑，但见过了这几年的公链发展，我不太buyin一家独大赢家通吃的市场终极形态了，尤其是对于btc l2这种刚刚开始的新产品来说（有几个散户有btc啊），如果真的这么好颠覆，solana当年就应该已经干掉以太坊了，但事实是还差得远。,0,,https://x.com/Michael_Liu93/status/1835559504102244456
1893388217728065848,2025-02-22 19:51:43,altcoin_trading,二级山寨,1.95,0.8,0.03,,⭐ JEV精选,2,0,4,2325,@0xMikoBest 内盘打完池子里的sol是恒定的，一开始占比大。你可以看下5-10m的新盘子，市值越高池子占比越来越小，随着交易量变多，交易的手续费会进池子，池子会慢慢变大。,0,,https://x.com/Michael_Liu93/status/1893388217728065848
2096178704485613673,2026-09-05 10:08:42,altcoin_trading,二级山寨,1.95,0.9,0.13,,⭐ JEV精选,0,0,0,0,"我的策略是 50WU MARS配上 50WU的牛来空单。

牛来筹码结构很差，不是有庄的币，拉不了多久，纯粹的情绪盘，拉盘效应不持续。
任意催化剂事件拉两根15min就到头了，所以做空为主。

MARS 筹码结构高控，走势良好，除了概念不如牛来，从一个代币角度来看，确实比牛来更容易拉盘一些。",0,,https://x.com/Michael_Liu93/status/2096178704485613673
1991397444899520791,2025-11-20 06:45:23,altcoin_trading,二级山寨,1.94,0.92,0.08,,⭐ JEV精选,262,28,48,79753,"我看到合约新手对做空这个事最大的误区就是“总爱空涨的多的”，之前空fartcoin、pengu、hype、aster的，跟现在空zec的是同一帮人。

一个标的能拉的高，一定是控筹紧、有资金抱团冲，为什么要选择向下阻力最大的标的空？这也是为什么我从来不会做空btc和eth这些大币，因为我在跟长期趋势做对手盘。",0,,https://x.com/Michael_Liu93/status/1991397444899520791
1993656350124196218,2025-11-26 12:21:28,altcoin_trading,二级山寨,1.94,0.87,0.04,,⭐ JEV精选,238,12,102,229433,"虽然现在夸CEX已经成政治不正确了，但还是得说，最近币安上币策略和合约操盘限制调整之后，确实对散户是更友好了。

之前alpha给个1%-1.5%筹码就给上alpha+perp，项目方开盘花很小成本捡回来之后，基本就是完全可大可小双向收割的线上黑箱赌盘了，这种散户不管怎么玩都是要亏的。",0,,https://x.com/Michael_Liu93/status/1993656350124196218
2003440183119872345,2025-12-23 12:18:56,altcoin_trading,二级山寨,1.94,0.86,0.07,,⭐ JEV精选,235,41,53,35635,"看有小伙伴说顶着费率-2%空没问题，一般是崩盘前夕，解释一下费率是怎么玩的吧，看完以后可能就不敢乱空山寨币了。

“极端费率=快崩盘了”在某些场景下确实是对的，举个例子，比如现货马上要解锁50%的筹码，合约的资金先空进去了，空单比多单的需求大，导致费率变极端，等现货解锁了，确实会崩盘。",0,,https://x.com/Michael_Liu93/status/2003440183119872345
1967504092437319818,2025-09-15 08:21:44,altcoin_trading,二级山寨,1.94,0.88,0.02,,⭐ JEV精选,174,12,58,65025,"这轮项目方们都在抱怨“韭菜们太聪明”，都是纸手，共识太难建立了，拉盘也没用。

但看看hype、pump、aave，不是共识难建立，只是这轮大家不再对空气建立共识了罢了。

你的产品有用户价值创造、能产生现金流，现金流能挂钩币价，市场照样会很fomo你，hype都600亿快跟美股的robinhood差不多了。",0,,https://x.com/Michael_Liu93/status/1967504092437319818
2008089901011771713,2026-01-05 08:15:15,altcoin_trading,二级山寨,1.94,0.89,0.04,🧠 核心思维,⭐ JEV精选,166,13,88,53735,"这波山寨反弹很明显的顺序是：

先次新币反弹（空军看大盘下不去了，平空最敏锐）

接着meme+ai meme接力（玩meme的也是反应相对较快，且meme市值最低最能被市场合力推起来）

下一步就是大蓝筹了，但大蓝筹都得等eth，eth不起来，大蓝筹们自己飞不动，这些标的还是得等机构资金推动",0,,https://x.com/Michael_Liu93/status/2008089901011771713
2079796455460729082,2026-07-22 05:11:30,altcoin_trading,二级山寨,1.94,0.91,0.02,,⭐ JEV精选,16,1,0,9532,"https://t.co/U0mZx5uqRe
还是回到投资要“从上到下“的做这件事。如果美国合规市场最大的稳定币做不起来，那就一定不是单一标的的问题，而是整个赛道的thesis出了问题，但目前来看并没有，今天clarity法案还没通过，币安刚刚开始做美股交易，robinhood刚刚开始搞美股上链，你跟我说你担心的是竞争问题？",0,,https://x.com/Michael_Liu93/status/2079796455460729082
1831169044374016512,2024-09-04 03:14:56,altcoin_trading,二级山寨,1.94,0.94,0.09,🧠 核心思维,⭐ JEV精选,5,0,1,1060,@alexking2021 arb、op、ldo、uni这些应该是“基本面”最好的一批山寨了吧，结果如何？我的意思是不要在没有变量的时候硬囤，多考虑考虑右侧交易，在市场或基本面出现变量的时候行动，去赚反应快和执行快的钱，赚后知后觉散户的钱。这轮不像上轮，一没有散户的增量资金、二没有上轮的低估值，很难在山寨上赚到行业早期,0,,https://x.com/Michael_Liu93/status/1831169044374016512
1874873540052423144,2025-01-02 17:41:00,altcoin_trading,二级山寨,1.93,0.87,0.02,,⭐ JEV精选,92,12,26,29121,"Openai上轮估值1570亿美元（24年10月份），这轮链上能否跑出来一两个Openai 1/10估值的币圈AI项目？157亿美元。

上轮几个蓝筹Defi币的高点估值，Uniswap 430亿，Aave 100亿，Mkr 55亿。

现在最大的两个Ai项目，Ai16z的23亿、Virtual的46亿、一堆小几千万和小百万的AI项目，赛道还有至少十倍空间。",0,,https://x.com/Michael_Liu93/status/1874873540052423144
2061725512066806134,2026-06-02 08:24:01,altcoin_trading,二级山寨,1.93,0.82,0.08,🧠 核心思维,⭐ JEV精选,67,2,26,13253,Circle短期的问题还是作为加密股太跟BTC大盘了，不过crcl反弹的力度比btc和eth强太多了，2月到5月这波反弹最高178%+，btc反弹了+36%，现在btc已经快回二月低点了，circle还离底部有翻倍。我准备做一个违背祖宗的决定，以后短线看空加密市场时，空eth来对冲我的CRCL仓位🤡,2,images/2061725512066806134_0.png;images/2061725512066806134_1.png,https://x.com/Michael_Liu93/status/2061725512066806134
1931400650535161954,2025-06-07 17:19:33,altcoin_trading,二级山寨,1.93,0.82,0.04,,⭐ JEV精选,30,1,6,13600,想空anime的谨慎点，这个位置砸下去庄的多单没平，oi反倒还增加了。合理怀疑是砸盘现货让追空的散户当对手盘，庄低价开了更多的多单。 https://t.co/4N1C3CsIaR,1,images/1931400650535161954_0.jpg,https://x.com/Michael_Liu93/status/1931400650535161954
2099035182196297884,2026-09-13 07:19:20,altcoin_trading,二级山寨,1.93,0.86,0.06,,⭐ JEV精选,19,1,1,8211,像是之前操盘爆空赚的最多的MMT，为什么一个有预售盘第一天合约的项目能爆空赚最多的钱？因为一个有预售盘+刚上合约的盘子能爆空是最反预期的，所以二级有筹码的人早早卖了，合约反而都在空，大家都在预期就算爆空肯定也要洗一洗才能爆，所以如果mmt的庄选择先砸一波再收筹，二段基本吸引不到空头了。,0,,https://x.com/Michael_Liu93/status/2099035182196297884
2099046808618152316,2026-09-13 08:05:32,altcoin_trading,二级山寨,1.93,0.7,0.03,,⭐ JEV精选,12,0,0,1752,@ether133550 跟之前ai16z和virtual时候一样，不上都在骂为什么不上，上了跌了也都在骂币安。所以为什么pons跌了是币安的锅？你可以去看一下pons每日的收入，收入这几天跌了带动了市值也跌，流动性也被stonk吸走了。hype币安也给合约了，为什么hype不跌反拉？讲点道理，做得好要夸，做得差要骂，別没走出你想的方向,0,,https://x.com/Michael_Liu93/status/2099046808618152316
1855927144805007545,2024-11-11 10:54:47,altcoin_trading,二级山寨,1.93,0.86,0.02,🧠 核心思维,⭐ JEV精选,7,0,2,1128,@guhype 我不太认同这个逻辑，因为链上池子的原因，你看着是突然涨了几倍，但是实际进去的资金非常有限，这种币上了币安才是真正巨大交易量和资金进入的时候，对于币安来说，选到好的标的，大家也愿意炒的，就够了，没那么多科学家非要去抓币安list那几分钟的收益的，这部分也承载不了多少钱,0,,https://x.com/Michael_Liu93/status/1855927144805007545
1884375971752821186,2025-01-28 23:00:16,altcoin_trading,二级山寨,1.93,0.83,0.03,,⭐ JEV精选,5,0,3,4005,@off_thetarget 这是建立在能切到流动性的前提下。现在反倒virtual的交易对能切流动性这件事变成了大家不愿意在virtual上的原因了。就拿freya举例，virtual跌了三倍了，freya价格没咋动，意味着如果在sol上可能已经涨三倍了。,0,,https://x.com/Michael_Liu93/status/1884375971752821186
2019215003057045604,2026-02-05 01:02:26,altcoin_trading,二级山寨,1.92,0.92,0.48,🧠 核心思维,⭐ JEV精选,616,116,97,134292,"分享一个我在上轮抄底btc和eth的策略。比如我的心理价是65000要建btc的长期仓位，则我会用期权卖出btc65000的看跌期权，然后现价挂单65000的btc。

如果跌到了65000我抄底成功+赚取了卖出看跌期权的费用，如果没跌到65000，则我只赚取了卖出期权的费用。 https://t.co/RKNZpRIZnc",1,images/2019215003057045604_0.jpg,https://x.com/Michael_Liu93/status/2019215003057045604
1973216059001028651,2025-10-01 02:39:03,altcoin_trading,二级山寨,1.92,0.91,0.25,🧠 核心思维,⭐ JEV精选,296,36,29,46332,"说一个做新币的小tip，新币开盘先等半个小时到一个小时再入场博弈，没这么着急，用这一个小时去仔细观察。

观察什么呢？

比如项目方有没有在把alpha空投的筹码收回来？还是池子都快砸穿了？

还在alpha暂时没上现货的时候项目方在干嘛？有加区间池子收筹吗？",0,,https://x.com/Michael_Liu93/status/1973216059001028651
2004806652701409689,2025-12-27 06:48:48,altcoin_trading,二级山寨,1.92,0.78,0.02,🧠 核心思维,⭐ JEV精选,136,3,82,101115,"我也是没想明白现在买OKB的逻辑，说几种情况。

如果OKX最终能美股上市，为什么不买流动性更充足有更多机构资金冲的美股标的？那里肯定也是OKX未来业务和资本运作的重心。

如果OKX不能美股上市，需要退而求其次专搞OKB（情况类似很多defi标的，比如Uni），是否还有买的必要是个问题。",0,,https://x.com/Michael_Liu93/status/2004806652701409689
1943313094345920887,2025-07-10 14:15:21,altcoin_trading,二级山寨,1.92,0.92,0.11,,⭐ JEV精选,108,12,22,28269,今天二级的小市值币都在爆拉，但只有少数是庄组织的集中爆空，剩下的都是被资金炒起来的情绪盘，庄组织的爆空多单可以多拿拿，其他的，尤其是OI极低也没啥对手盘的，基本是散户情绪抬起来的，这种一波流底部筹码就会浇给，谨慎接多。,0,,https://x.com/Michael_Liu93/status/1943313094345920887
