id,date,jev_domain,jev_domain_name,jev_depth,jev_is_substantive,jev_has_rule,is_mental_model,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
2082534074544202135,2026-07-29 18:29:49,macro_cycle,宏观周期,1.95,0.91,0.03,🧠 核心思维,⭐ JEV精选,176,3,72,63990,不觉得没加息是好事，刚还在跟朋友说，希望这次加息，这次没加意味着8月就要博弈9月要不要加息了，市场预期今年至少一次的话，这个月不加，9月概率就会大很多，靴子没落地前风险资产都很难冲的动。,0,,https://x.com/Michael_Liu93/status/2082534074544202135
1937085039441072230,2025-06-23 09:47:17,macro_cycle,宏观周期,1.95,0.81,0.02,,⭐ JEV精选,4,0,3,8802,@CryptoDevinL 不过这么一打仗外部不是更不愿意买美债而去买黄金了吗，中东打仗石油价格增长让通货膨胀继续涨，一方面要印更多钱贬值货币，一方面国内又得维持高利息控通胀，还款利息更贵了😂,0,,https://x.com/Michael_Liu93/status/1937085039441072230
1836734143352471698,2024-09-19 11:48:39,macro_cycle,宏观周期,1.95,0.87,0.03,🧠 核心思维,⭐ JEV精选,2,0,1,854,@memetodamars 加息前期fed的第一目的是控制通胀，而控制通胀最核心的就是预期管理（所以powell每次都要说我们坚定要控制到2%才收手，因为如果他说3%也可以，那市场一定就会往3%去预期，而不是2%，这样通胀就控制不好了），所以他在这个阶段的发言通常是很鹰派的，他一说话市场就跌。但是到了降息周期，通胀控制的差,0,,https://x.com/Michael_Liu93/status/1836734143352471698
2082832940070035555,2026-07-30 14:17:24,macro_cycle,宏观周期,1.94,0.84,0.02,,⭐ JEV精选,22,1,3,2478,@antifomo0407 我不觉得会回新高了，之前新高是在杠杆拉满+全民allin+没有套牢盘的条件下出来的，现在杠杆率不可能再这么高，也全是套牢盘。,0,,https://x.com/Michael_Liu93/status/2082832940070035555
2032346031581774308,2026-03-13 06:40:27,macro_cycle,宏观周期,1.93,0.89,0.04,🧠 核心思维,⭐ JEV精选,750,152,347,442721,"说个观点，贵金属这轮的上涨周期结束了，白银已经结束，黄金再延续个半年也结束了

逻辑：有个在任何市场里去观察周期的好方法，就是去找到那个赛道里的龙头和龙二，然后去看他们的汇率对的变化，龙二/龙一的汇率对是周期的量尺

牛初到牛中：龙头涨
牛中：龙二开始补涨 https://t.co/OTbPLOZLwZ",2,images/2032346031581774308_0.jpg;images/2032346031581774308_1.jpg,https://x.com/Michael_Liu93/status/2032346031581774308
2008376200763506903,2026-01-06 03:12:54,macro_cycle,宏观周期,1.93,0.85,0.03,,⭐ JEV精选,171,22,54,46840,"Ray Dalio对2025年资本市场的总结，非常值得读一下，摘几个我觉得最有价值的信息点。

 - 美股虽在2025年上涨18%，但“相对表现”很差。跑输了黄金47%，跑输欧洲市场23%，跑输中国市场21%，跑输英国市场19%，跑输日本市场10%。

-",0,,https://x.com/Michael_Liu93/status/2008376200763506903
1821413919346577439,2024-08-08 05:11:33,macro_cycle,宏观周期,1.93,0.87,0.01,,⭐ JEV精选,13,4,4,4335,大家骂交易所和vc顶估值顶的太高，但这就是一个市场资本侧越来越“成熟”或者叫内卷的特征，一级基金募资募的多了，投资人们也有投资压力，项目侧有共识的好项目又少，那就有项目出来募资的时候，vc们互相顶估值抢项目，顶融资额咯。国内前几年的一级市场何尝不是这样，最后能上二级的寥寥无几，上了的也 https://t.co/LHJshMnl6A,1,images/1821413919346577439_0.jpg,https://x.com/Michael_Liu93/status/1821413919346577439
1990131307477979242,2025-11-16 18:54:13,macro_cycle,宏观周期,1.92,0.79,0.02,,⭐ JEV精选,15,0,1,8317,@jiating1111 我觉得恐慌指数去刻舟求剑参考度不大，那个因子很多都是非常主观的，比如survey和社交媒体，占了30%的比重。上轮再怎么跌，大家总体还是乐观的，这轮大家就没乐观过。,0,,https://x.com/Michael_Liu93/status/1990131307477979242
1988934308208472499,2025-11-13 11:37:46,macro_cycle,宏观周期,1.91,0.68,0.03,,⭐ JEV精选,366,60,56,246564,"今天被这篇刷屏了
其实，上轮牛顶的时候也是这样的，BTC从69000跌到45000了，美股那边都还很稳，然后美股撑不住开始下跌，送BTC去了16000
背后的部分解释在引用的推文里 https://t.co/IFNpjrm6XD",2,images/1988934308208472499_0.png;images/1988934308208472499_1.png,https://x.com/Michael_Liu93/status/1988934308208472499
1908247853052682269,2025-04-04 19:58:36,macro_cycle,宏观周期,1.91,0.87,0.04,🧠 核心思维,⭐ JEV精选,366,40,55,216888,"为什么今天美股大跌而加密货币不跌？

因为，贸易战主要影响的是美股，不是加密货币（arguably对加密货币反而是好事）

但，之后一周通常加密货币会补跌，因为当一些股票跌到了更合适的位置，投资人会选择将crypto的仓位换到美股去",0,,https://x.com/Michael_Liu93/status/1908247853052682269
1899404992982995115,2025-03-11 10:20:14,macro_cycle,宏观周期,1.91,0.92,0.03,🧠 核心思维,⭐ JEV精选,327,55,114,266794,"简单说一下我现阶段对后市仍然偏看空的逻辑链吧。
1. 首先咱们得有个共识：“币圈资产是跟着美股走的，所有币圈资产能涨的前提一定是：美股能重新站稳脚跟，并开启上攻”

2. 美股在现阶段”能站稳将跟，并开启上攻”的前提有且只有一个：“开启放水”（别提AI革命和Trump利好了，早都博弈完了）

3. https://t.co/4Ck0QzbXgC",1,images/1899404992982995115_0.jpg,https://x.com/Michael_Liu93/status/1899404992982995115
2069116453295685799,2026-06-22 17:52:59,macro_cycle,宏观周期,1.91,0.89,0.03,,⭐ JEV精选,79,3,1,15912,美股的资金比币圈的敏锐多了，如果有不及预期，不会等到业绩落地再跌的。（参考去年MSTR和BTC的价格顶，美股的资金早跑了，币圈的晚了三四个月）,0,,https://x.com/Michael_Liu93/status/2069116453295685799
2083124885698818545,2026-07-31 09:37:29,macro_cycle,宏观周期,1.91,0.88,0.04,🧠 核心思维,⭐ JEV精选,4,0,1,591,@kngzhjngji21338 社长买股票（利好），韩国政府不让做空的救市方法都出来了（利好），fomc落地不加息（利好），财报也全都出来了，capex不减反增（利好）。如果有这些利好还是砸到850，那么850赌反转的逻辑又是什么？是否有昨天赌反转的利好逻辑这么硬？,0,,https://x.com/Michael_Liu93/status/2083124885698818545
2089075345693839374,2026-08-16 19:42:30,macro_cycle,宏观周期,1.9,0.89,0.03,,⭐ JEV精选,180,26,24,63412,"尝试做个预测（想法有改变会update），我觉得q4美股不会特别好，尤其是科技板块，主要是两个不确定性。

一个是加息的不确定性，今年市场仍然price in至少一次加息，上次没加，那么下次加息的概率就大了很多。其实落地还好，就怕铁靴一直不落地。",0,,https://x.com/Michael_Liu93/status/2089075345693839374
2028378528002273721,2026-03-02 07:55:01,macro_cycle,宏观周期,1.9,0.87,0.14,🧠 核心思维,⭐ JEV精选,68,4,17,21452,"我的答案，选择的优先级是：能留存下来&gt;流动性&gt;保值，基于这个原则：
- 美国的房产必须处置掉，打起来中国人在美房产大概率会被没收，中国核心城市无居住需求也处置掉（虽战时核心地产会抗通胀，但如是毁灭性战争房产都没意义）
-",0,,https://x.com/Michael_Liu93/status/2028378528002273721
2001158038468878536,2025-12-17 05:10:30,macro_cycle,宏观周期,1.89,0.91,0.11,🧠 核心思维,⭐ JEV精选,181,9,68,74407,"虽然我大多数时候也是E卫兵，但这轮ETH上涨的逻辑已经彻底结束了，这波上涨完全由DAT驱动，而回头看9月份Eth DAT削平溢价开始变折扣的时候就是最好的卖点，我的主流币也都在降息前后跑完了。

这个时候说抄底Eth，就像一个meme币车头们都套牢且没钱补仓了，还希望能喊韭菜们买起来一样，很难自救了。 https://t.co/6Ue0L9UmlP",1,images/2001158038468878536_0.jpg,https://x.com/Michael_Liu93/status/2001158038468878536
1877290375250927952,2025-01-09 09:44:38,macro_cycle,宏观周期,1.89,0.87,0.02,🧠 核心思维,⭐ JEV精选,3,0,1,2351,@csc12313 @wolfyxbt 咋说呢 我是觉得山寨币本身就没什么周期理论，都是跟随流动性周期在走的。Btc其实在19年之后就一直跟着美股走了，ETF通过后这个现象更明显了。,0,,https://x.com/Michael_Liu93/status/1877290375250927952
2033326978334671061,2026-03-15 23:38:23,macro_cycle,宏观周期,1.86,0.94,0.54,🧠 核心思维,⭐ JEV精选,160,13,49,60101,这个月继续看反弹，等什么时候推特开始刷到60000和1700就是这轮btc和eth的周期底的时候就可以都出了。我的观点是，这波btc类似上轮33000-47000的反弹，eth清杠杆的速度稍微更快一些，但也还远没到周期底，就算周期底到了，还要底部再磨4-6个月，还早。 https://t.co/eNPyQVWrVP,1,images/2033326978334671061_0.png,https://x.com/Michael_Liu93/status/2033326978334671061
2053944327890714952,2026-05-11 21:04:22,macro_cycle,宏观周期,1.86,0.83,0.07,,⭐ JEV精选,65,0,4,30538,等我白银空，快了，睡觉去了，开了说、估计90左右吧，主要还是看石油什么时候触底（最近跟贵金属基本完全反着走），我觉得中美谈判应该是一个转折点,0,,https://x.com/Michael_Liu93/status/2053944327890714952
1979141764801077568,2025-10-17 11:05:42,macro_cycle,宏观周期,1.85,0.92,0.12,🧠 核心思维,⭐ JEV精选,187,11,29,132865,还是这个判断，主流谨慎抄，情绪上刚开始，降息那会儿发过一篇帖子，降息前后为了避险我的主流长期仓位就清的差不多了，一直在等降息后能出现一颗可以把市场杠杆降下来的雷，再迎接大放水后的暴涨，看起来美股市场也开始了，再等等看。,0,,https://x.com/Michael_Liu93/status/1979141764801077568
2042376487089885694,2026-04-09 22:57:54,macro_cycle,宏观周期,1.85,0.68,0.02,,⭐ JEV精选,17,0,2,8325,我其实没特别明白为什么不让给利息收入就被解读成这么大的利空，这不是从根源上解决了发行商直接下场打补贴战的可能吗。,0,,https://x.com/Michael_Liu93/status/2042376487089885694
1991751674315305293,2025-11-21 06:12:58,macro_cycle,宏观周期,1.83,0.79,0.02,🧠 核心思维,⭐ JEV精选,31,1,6,11169,"@follow_clues 我觉得早晚有一天会爆的，当btc涨不动了，债权人选择不convert而是要回本金，mstr被迫卖btc砸盘还债，砸出来的资金不够偿还。然后boom。

不过这轮周期应该看不到了",0,,https://x.com/Michael_Liu93/status/1991751674315305293
2047199262375895045,2026-04-23 06:21:53,macro_cycle,宏观周期,1.82,0.81,0.02,🧠 核心思维,⭐ JEV精选,153,14,53,59489,最近对MSTR越来越担心，大家有没有感觉现在全市场都在盯着微策略的新融资了？上轮周期还有各种利好预期吊着，ETF，加密总统，SEC法案等等。这轮btc全靠着MSTR融资撑着，MSTR的买盘又都是“债市”融来的资金。,0,,https://x.com/Michael_Liu93/status/2047199262375895045
1907277459827126366,2025-04-02 03:42:36,macro_cycle,宏观周期,1.81,0.9,0.04,,⭐ JEV精选,343,47,85,330797,"市场已经进入绝望时刻了，链上崩完了，二级山寨也崩完了，下一步就该到核心资产了，美股如果继续往下走，btc也会崩。

市场是预期的奴隶，就像当市场在预期上币安时，币会涨，当真的上了币安，就是利好落地，前面预期上币安才买入的交易者就会在上了币安以后疯狂浇给，因为不再有新的利好被预期。",0,,https://x.com/Michael_Liu93/status/1907277459827126366
2049406510393155713,2026-04-29 08:32:42,macro_cycle,宏观周期,1.78,0.77,0.02,🧠 核心思维,⭐ JEV精选,91,3,34,19589,刚跟朋友聊到一个话题，原油一直是一个我很不喜欢交易的标的，主要是价格走势很不“干净”，这个资产全是消息和内幕驱动，所以很多时候你会看到盘面跌和涨的有些莫名其妙，散户在这个市场里没有优势，跟你博弈的都是信息比你多甚至能制造信息的，全是神仙打架。举个例子，昨天uae退出opec这种大利空出来,0,,https://x.com/Michael_Liu93/status/2049406510393155713
2100189692952260611,2026-09-16 11:46:57,macro_cycle,宏观周期,1.78,0.91,0.02,,⭐ JEV精选,0,2102,0,1763,"With CLARITY stalled, I expect the SEC, CFTC, and Treasury to advance rules under existing law, banks to expand Bitcoin custody and loans against it, and more capital to favor Bitcoin and digital credit. GENIUS supports stablecoin adoption. Progress need not wait for Congress.",0,,https://x.com/Michael_Liu93/status/2100189692952260611
2077384251188924584,2026-07-15 13:26:16,macro_cycle,宏观周期,1.77,0.93,0.07,🧠 核心思维,⭐ JEV精选,246,24,106,75229,"crypto七八月继续看反弹，然后九十月可能再来个最后一跌，不过不确定有没有，更不确定驱动的事件会是什么。

最近的策略都是短线做做存储的反弹，观望下贵金属，然后逢低抄底crypto的蓝筹资产的现货，现在就是四年一次的建仓期，有三个月左右的时间窗口，记得把握好

这轮的蓝筹资产并不多，不至于挑花眼
币：btc eth hype
股：mstr crcl coin hood

每个对应的风险和盈亏比也不一样，自己判断更喜欢哪个，哪个的波动更适合自己的交易风格吧。",0,,https://x.com/Michael_Liu93/status/2077384251188924584
2087147248006336825,2026-08-11 12:00:55,macro_cycle,宏观周期,1.77,0.75,0.02,🧠 核心思维,⭐ JEV精选,3,0,1,1746,@ah1n1l 我对coinbase的交易所业务不感兴趣，可以看下过去5年的收入你就理解我的意思了，crypto交易所业务已经到顶，一轮周期了去年收入都没超过21年。,0,,https://x.com/Michael_Liu93/status/2087147248006336825
2094628905634468091,2026-09-01 03:30:22,macro_cycle,宏观周期,1.76,0.9,0.04,🧠 核心思维,⭐ JEV精选,343,52,62,103933,"如果你是一个只看“基本面”的投资人，你大概率不太适合在crypto行业做投资，因为这个行业的基本面都是由“流动性”定义的，而流动性又是极具周期性且能很快变化的。

回到2022年，coinbase和robinhood这两个上轮表现最好的币股标的，都不会是你会选择抄底的机会。 https://t.co/fZxfn1bJGq",3,images/2094628905634468091_0.jpg;images/2094628905634468091_1.jpg;images/2094628905634468091_2.jpg,https://x.com/Michael_Liu93/status/2094628905634468091
2079736677418009085,2026-07-22 01:13:58,macro_cycle,宏观周期,1.75,0.94,0.03,🧠 核心思维,⭐ JEV精选,276,35,28,71043,最近两年在做跨市场交易，愈发理解投资得“从上到下”的做，就是你得先能够找到Beta，才能去试图找Alpha。说的更简单些，你得先在对的时间点，找到那个能起势的板块/赛道，再去找这个板块中能带来超额收益的公司/标的，择时和赛道的重要性远超单一标的的选择，而大部分社交媒体的讨论则都放在了后者。,0,,https://x.com/Michael_Liu93/status/2079736677418009085
1988074917594886447,2025-11-11 02:42:51,macro_cycle,宏观周期,1.75,0.73,0.02,,⭐ JEV精选,223,13,60,124345,"最近市场确实是互道傻逼的时候，很多我觉得牛逼的交易员也在互道傻逼，但看多和看空的观点确实都很充分。

看多观点
- 政府停摆结束
- 山寨10.11清算，控筹进一步提升，老山寨庄都开始拉盘了
- qt结束了
- 特朗普可能要每人撒2000u的关税补贴
- 美股嗨的飞起

看空观点
-",0,,https://x.com/Michael_Liu93/status/1988074917594886447
2074535867201544332,2026-07-07 16:47:48,macro_cycle,宏观周期,1.75,0.84,0.03,,⭐ JEV精选,142,14,44,75151,"存储这跌法黄金和白银上你们应该见过啊，各大央行买入黄金最多，对白银工业需求量最高时贵金属见顶，直接一周跌去30-40%，之后就是漫长的lower high一路跌下去。

放到存储上没什么不一样，就是花钱建ai infra的开始没这么急了，生产存储的开始扩产能了，存储商品价格开始走下坡路了呗。",0,,https://x.com/Michael_Liu93/status/2074535867201544332
1835582675387928926,2024-09-16 07:33:07,macro_cycle,宏观周期,1.74,0.79,0.03,🧠 核心思维,⭐ JEV精选,5,0,1,4788,@guhype 套娃是套上了，但是全部是场内存量资金，没水抬没法螺旋升天，eigen这套逻辑放在货币宽松的大牛市我觉得没什么问题,0,,https://x.com/Michael_Liu93/status/1835582675387928926
1909913381936738503,2025-04-09 10:16:49,macro_cycle,宏观周期,1.73,0.77,0.02,🧠 核心思维,⭐ JEV精选,621,108,53,326155,"刚跟传统二级的朋友聊到一个话题，我觉得挺有意思的，分享出来。

1. 为什么每次到加税或加息的时候，美股反应最快，而crypto资产反倒是呈现滞后性的？
2. 但流动性变差的时候，尤其是逃顶的时候，crypto资产又是通常抢跑美股的？

这两件事其实是跟交易者行为相关的。",0,,https://x.com/Michael_Liu93/status/1909913381936738503
2019332778798772664,2026-02-05 08:50:26,macro_cycle,宏观周期,1.72,0.4,0.03,,⭐ JEV精选,214,6,60,104601,昨晚第一次做贵金属，开了个白银空单，没敢多开，今天一看跌了快20%，这个5万亿市值的市场怎么波动起来跟meme似的，是控筹和流动性问题吗？还是这个市场全都是杠杆资金啊，有懂这个市场的小伙伴有理有据的解答下不。,0,,https://x.com/Michael_Liu93/status/2019332778798772664
2061692060626030642,2026-06-02 06:11:06,macro_cycle,宏观周期,1.72,0.87,0.05,🧠 核心思维,⭐ JEV精选,4,0,0,2347,@CryptoPandasim 我到不太会这个位置去做空mstr，短期还是会跟着btc走，周期底部时也通常比btc更早见底,0,,https://x.com/Michael_Liu93/status/2061692060626030642
1907323588660887607,2025-04-02 06:45:54,macro_cycle,宏观周期,1.71,0.76,0.03,,⭐ JEV精选,163,12,84,111656,看巫师这篇感触挺深的。在Evan上体验过一次builder之后，发现builder真是最差的角色。是资产就一定会有涨跌，不要说大户builder能否影响结局，项目方自己也只是在流动性海洋中等待上潮期的孤帆，大部分等不到潮水，而等到潮水的那些，在落潮后，builder就成了众矢之的，但是“潮水”都有退潮的时候，这是,0,,https://x.com/Michael_Liu93/status/1907323588660887607
2031252902178861513,2026-03-10 06:16:45,macro_cycle,宏观周期,1.7,0.84,0.06,,⭐ JEV精选,144,2,76,89961,"我觉得原油很有可能会跟上个月黄金/白银一样，暴跌后再来一波大反弹，伊朗要是准备这么投了就不会选一个父亲老婆女儿都被美国杀了的人当新任最高领导了。实在想不到这波特朗普还怎么TACO成功，只要继续打，控制石油出口就是伊朗最大的反制手段。

还没建仓，准备先等三四天看看情况，有不同看法的吗？",0,,https://x.com/Michael_Liu93/status/2031252902178861513
1891741145857986582,2025-02-18 06:46:50,macro_cycle,宏观周期,1.69,0.58,0.02,,⭐ JEV精选,439,27,162,286894,"不想fud，不过这次来香港参会，见顶信号多的让我不舒服，3个月前在devcon还没这种感受：

1. 会场挤满了人，一场场side event快2000人
2. 美女格外多，尤其是新入圈的女kol
3. 所有人，不管是vc还是原来meme团队，都在攒AI项目，希望等市场稍微回暖一点就能发",0,,https://x.com/Michael_Liu93/status/1891741145857986582
2087306430064025913,2026-08-11 22:33:27,macro_cycle,宏观周期,1.68,0.91,0.09,🧠 核心思维,⭐ JEV精选,285,37,123,71695,"最近大家都在抱怨btc没波动，太难做了。

信我，这其实是一个很好的底部信号，过去两轮周期底的时候比现在波动还要小，行情更干。现在是要慢慢埋伏长线现货单的时候，就别盯着这点波动去频繁交易了，如果你现在一直波，几乎一定会在周期反转启动的第一根针卖飞，浪费了宝贵的四年一次的底部建仓机会。",0,,https://x.com/Michael_Liu93/status/2087306430064025913
2017112289980404222,2026-01-30 05:47:00,macro_cycle,宏观周期,1.68,0.81,0.02,,⭐ JEV精选,244,21,41,92855,"现在的btc、美股、贵金属其实用去年的链上meme泡沫解释下就很容易明白了。

黄金确实拉飞了，大宗资产拉飞的核心叙事是“全球的去美元化”，黄金的流动性也确实溢出了，溢出到了银、铂金、钯金、铝、铜。",0,,https://x.com/Michael_Liu93/status/2017112289980404222
1836710141204250670,2024-09-19 10:13:16,macro_cycle,宏观周期,1.63,0.83,0.11,🧠 核心思维,⭐ JEV精选,8,1,1,1709,@memetodamars 之前有个美股trader的朋友跟我说过一个FOMC时候美股的规律，只要不是加息前期fed chair极度鹰派吓市场控制expectation。在降息周期里，通常在Fed chair讲话期间安慰市场的时候都要拉，讲完话没多久就会又回去。,0,,https://x.com/Michael_Liu93/status/1836710141204250670
2082070220471152679,2026-07-28 11:46:38,macro_cycle,宏观周期,1.62,0.85,0.02,🧠 核心思维,⭐ JEV精选,280,32,79,84882,crypto这轮的几个创新赛道的数据都跑的非常非常好，perp dex、预测市场、RWA代币化、稳定币，量全在新高，这还是在熊市周期，行情真的只差btc吹口进攻哨，快了，应该就在这两三个月了。,0,,https://x.com/Michael_Liu93/status/2082070220471152679
2030808062005768487,2026-03-09 00:49:07,macro_cycle,宏观周期,1.61,0.6,0.01,,⭐ JEV精选,11,0,9,16384,@frankyluan 如果油价不影响通胀，为什么CPI的预期会变呢？ https://t.co/IUlK1ayvuE,1,images/2030808062005768487_0.jpg,https://x.com/Michael_Liu93/status/2030808062005768487
2090694412540272899,2026-08-21 06:56:05,macro_cycle,宏观周期,1.58,0.93,0.25,🧠 核心思维,⭐ JEV精选,152,12,329,50877,"贵金属看至少5年的大熊市的观点还是没变，准备等黄金和白银再拉一拉吧，然后空进去，72-75这个位置看看阻力反应，下次的局部底应该就是4开头的了。

今年上半年最大的收益来源就是空白银了。 https://t.co/t5mWgB5Z6s",1,images/2090694412540272899_0.jpg,https://x.com/Michael_Liu93/status/2090694412540272899
2034602213755257208,2026-03-19 12:05:43,macro_cycle,宏观周期,1.56,0.69,0.02,🧠 核心思维,⭐ JEV精选,423,47,169,395840,"我认为MSTR一定会爆雷，也许不是这轮周期，也许不是下轮或是下下轮，但最终一定会爆雷，因为这是所有资金盘的逻辑必然。

关键问题：“屯BTC这样的无息资产如何支付每年11.5%的利息？”",0,,https://x.com/Michael_Liu93/status/2034602213755257208
2080224836333535396,2026-07-23 09:33:44,macro_cycle,宏观周期,1.55,0.83,0.02,🧠 核心思维,⭐ JEV精选,9,0,1,1650,@allincrypto2011 每轮牛市的主线都是熊市酝酿的在牛市被发扬光大的。14年的ICO、18年的defi+nft、22年的btc etf和meme,0,,https://x.com/Michael_Liu93/status/2080224836333535396
1908251687728668772,2025-04-04 20:13:50,macro_cycle,宏观周期,1.54,0.76,0.02,🧠 核心思维,⭐ JEV精选,20,0,3,8895,@Sweattt01 逻辑不是这样的。稍微回测下就知道，btc跟美股是强关联，并不是避险属性的。,0,,https://x.com/Michael_Liu93/status/1908251687728668772
1899408991618527374,2025-03-11 10:36:07,macro_cycle,宏观周期,1.54,0.81,0.03,🧠 核心思维,⭐ JEV精选,5,0,2,2953,@unsteadySailor 以上几点出现也最多弹一下，就像前段时间的特朗普喊单，喊完市场就浇给。目前市场博弈的主线是recession vs 什么时候放水。,0,,https://x.com/Michael_Liu93/status/1899408991618527374
