id,date,jev_domain,jev_domain_name,jev_depth,jev_is_substantive,jev_has_rule,is_mental_model,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
1866002296389488667,2024-12-09 06:09:50,onchain_flow,巨鲸链上,1.87,0.58,0.02,🧠 核心思维,⭐ JEV精选,25,2,3,6152,@Mooncat_lz 背后团队完全一样的不多，但这些大项目请的dev和早期做市商都是那一批人，也没多少选择，就像二级都选wintermute似的。他们的钱包很多时候会是复用的，所以链上会有像一个团队做的似的蛛丝马迹。,0,,https://x.com/Michael_Liu93/status/1866002296389488667
2075137194675847244,2026-07-09 08:37:16,onchain_flow,巨鲸链上,1.87,0.79,0.02,,⭐ JEV精选,0,0,0,0,"🔥 BIG: Tokenized stock transfers surge 105% in a month to $8.4B, with holders up 17% to over 409,000.",0,,https://x.com/Michael_Liu93/status/2075137194675847244
1988195634273546332,2025-11-11 10:42:32,onchain_flow,巨鲸链上,1.86,0.68,0.02,,⭐ JEV精选,16,0,1,7315,@brc20niubi Pump确实很多刷的，不过pumpswap今年年中才出来的，现在占fee的一半了，相当于把raydium的蛋糕给吃掉了。,0,,https://x.com/Michael_Liu93/status/1988195634273546332
2095111714861932757,2026-09-02 11:28:52,onchain_flow,巨鲸链上,1.85,0.75,0.02,,⭐ JEV精选,20,1,2,3654,@luffyokkk 想下币安为什么cex不打通robinhood链的转账就能明白为什么币安不可能会跟fomo合作了。fomo这种多链平台在链上业务和合约上对币安都是很大的威胁，而且只会吸血币安的流动性和用户不会反哺，因为国外的fomo用户用不了币安，但国内的币安用户可以去fomo。,0,,https://x.com/Michael_Liu93/status/2095111714861932757
1988031857653674417,2025-11-10 23:51:45,onchain_flow,巨鲸链上,1.83,0.74,0.03,🧠 核心思维,⭐ JEV精选,251,43,63,109339,"争吵了两轮周期的事情终于尘埃落定，uniswap打开fee switch，币价也终于和业务挂钩了，简单解释下这个回购，然后跟大家算几个数字吧。

1. 烧了1亿枚币，占总量10%，大约9.5亿美元（为之前没有烧做弥补）

2.",0,,https://x.com/Michael_Liu93/status/1988031857653674417
2087411666589974801,2026-08-12 05:31:38,onchain_flow,巨鲸链上,1.83,0.86,0.09,🧠 核心思维,⭐ JEV精选,212,32,111,44730,"有小伙伴问我之前说过的周期抄底三个信号现在出现了几个？来复盘一下。
1. 投降式换手量（capitulation volume）
2. 投降事件
3. MVRV跌倒0

目前前两个已经出现，第三个暂时还没有

1. https://t.co/s7pnGiu9kY",4,images/2087411666589974801_0.jpg;images/2087411666589974801_1.jpg;images/2087411666589974801_2.jpg;images/2087411666589974801_3.jpg,https://x.com/Michael_Liu93/status/2087411666589974801
1988034631497822666,2025-11-11 00:02:46,onchain_flow,巨鲸链上,1.83,0.74,0.02,,⭐ JEV精选,3,0,1,4889,@Wuhuoqiu 对长尾资产可能会有，不过uni的fee构成还是eth dai usdc usdt这些pair占比比较大，感觉这里的LP流动性稍微少一点并不太会影响用户的选择。,0,,https://x.com/Michael_Liu93/status/1988034631497822666
1939902798839099604,2025-07-01 04:24:03,onchain_flow,巨鲸链上,1.82,0.86,0.03,🧠 核心思维,⭐ JEV精选,241,35,54,68948,预测一下，美股到链上这波最大的受益者不会是蓝筹股，这点增量流动性连点水花都起不来，但在美股里没有流动性的资产，一旦到了链上脱离了监管，各种金融工具和骚操作就来了。最直接的，股东在美股没法减持出来的股票，通过期现联动合约出货，大批炒山寨的要转去炒垃圾链上股了。,0,,https://x.com/Michael_Liu93/status/1939902798839099604
1898452028768366751,2025-03-08 19:13:29,onchain_flow,巨鲸链上,1.81,0.74,0.04,,⭐ JEV精选,9,0,1,2464,@crypandapto 之前没注意过这个现象，我研究下。我是一方面看链上，一方面靠打听，机构解锁没，空投给的多不多，然后有没有OTC出去很多，有没有给利益方币，看盘面很多时候也能看出来。,0,,https://x.com/Michael_Liu93/status/1898452028768366751
2072029586926534976,2026-06-30 18:48:44,onchain_flow,巨鲸链上,1.8,0.83,0.02,,⭐ JEV精选,145,11,56,52056,举个最简单的例子为什么是利好而不是利空。visa的全球卡数近50亿张，mastercard有三十多亿张，暂且估算俩家全球有30亿的客户，这里大部分都是稳定币支付的增量客户，只要传统金融机构开了crypto的支付口子，最终一定是多个稳定币并行让用户选择，用usdt，usdc，还是ousd则是用户自己决定，就像现在stri,0,,https://x.com/Michael_Liu93/status/2072029586926534976
1863142672627793942,2024-12-01 08:46:43,onchain_flow,巨鲸链上,1.77,0.46,0.02,,⭐ JEV精选,2,0,1,2175,@Xuelihappy 要不先研究下？外国tg比中国tg大了三倍多，天天冲推的都是老外。一周多点五千多个持币地址了,0,,https://x.com/Michael_Liu93/status/1863142672627793942
2094783028782572028,2026-09-01 13:42:47,onchain_flow,巨鲸链上,1.74,0.64,0.02,🧠 核心思维,⭐ JEV精选,138,3,66,23564,"AI确实改变了链上，也就一年多前，dev稍微写点代码搓点垃圾产品，哥们看到就说“这产品牛逼”，现在哥们自己也能搓产品了，看到再精美的网站和产品也只会说“Codex搓的没用玩意”

Pons能成为robinhood上的市值第一名，说明链上群体不再只是追情绪，开始认收入，认市场份额，认估值，认逻辑了，这样也才能良币驱除劣币，这难道不比谁接痰速度快好多了吗。",0,,https://x.com/Michael_Liu93/status/2094783028782572028
1895126359913169218,2025-02-27 14:58:28,onchain_flow,巨鲸链上,1.73,0.48,0.03,,⭐ JEV精选,67,10,28,48960,"Freya今天迁移到sol链上并做了完整的rebranding，别忘了去领取sol上的代币

这次迁移用usdc池子完美避开了sol这波大跌，迁移后前几个小时的交易量就超过了原来在base上日交易量的五倍了。最近这行情大部分上一波的AI",0,,https://x.com/Michael_Liu93/status/1895126359913169218
1852271244114334008,2024-11-01 08:47:32,onchain_flow,巨鲸链上,1.73,0.74,0.03,,⭐ JEV精选,22,2,11,15146,今天跟@timotimoqi 讨论eth上的harris这个币，这个币应该是换庄了，这个换庄在链上体现的很清晰，大家可以试着爬一下，尤其是去看底部谁在接，然后上去了谁在砸，说实在的politifi harris阵营的龙头概念，但凡是第一波庄稍微能搞事点或者早点把位置让出来，也不至于马上大选了还一直在5m附近晃荡。 https://t.co/yLOLUFjptU,1,images/1852271244114334008_0.jpg,https://x.com/Michael_Liu93/status/1852271244114334008
2034621998710784458,2026-03-19 13:24:20,onchain_flow,巨鲸链上,1.7,0.74,0.03,,⭐ JEV精选,16,0,1,4829,@CryptoRounder 可以拉一下bmnr的市值跟他持有的eth的nav折扣率就知道如果真正熊了会不会有源源不断的买盘支持市值了。这才熊了半年，如果是三年呢？,0,,https://x.com/Michael_Liu93/status/2034621998710784458
1905336615742144935,2025-03-27 19:10:23,onchain_flow,巨鲸链上,1.69,0.8,0.02,,⭐ JEV精选,4,0,1,566,@MNson11 龙头fdv越高就会吸引越多sol的流动性进bsc和更多牛逼的发币集团进来玩，市场自会“拆分”。吸引不来外部流动性，内部流动性拆的越碎越快，生态就会越差，因为越来越p，上限越来越低,0,,https://x.com/Michael_Liu93/status/1905336615742144935
2063943417865048260,2026-06-08 11:17:11,onchain_flow,巨鲸链上,1.69,0.87,0.12,,⭐ JEV精选,0,532,0,1,"I love the cadence of this chart

Bitcoin % of Supply in Profit/Loss

As I said previously, you start looking for major market cycle bottoms *after* they cross, not before.

They just crossed.

Such a great chart for keeping people on the right side of the market in midterm years",0,,https://x.com/Michael_Liu93/status/2063943417865048260
1834097952698384652,2024-09-12 05:13:22,onchain_flow,巨鲸链上,1.67,0.83,0.03,,⭐ JEV精选,31,3,6,15482,现在一级市场的庄盘的操盘手法越来越专业了，后面一级会越来越二级化。之前评论区问我怎么做链上分析去找庄的数据的，可以去拿主网的Cate做个练习，有54个已知的庄的囤货钱包，然后有2个主操盘钱包，看看你能不能找出来。,0,,https://x.com/Michael_Liu93/status/1834097952698384652
2083922287343149442,2026-08-02 14:26:05,onchain_flow,巨鲸链上,1.66,0.88,0.02,🧠 核心思维,⭐ JEV精选,171,22,47,54339,"半年时间，hyperliquid上75%的交易量已经是RWA资产了（美股、贵金属、原油），我估计这个趋势在其他cex上也差不多。

我估计这个数字这轮周期应该会去90%以上，而增量全部来源于吸血传统券商的用户。

很多人可能还没理解，光是能24/7小时交易这一件事对比还在用传统券商的交易者是多么大的相对优势。",0,,https://x.com/Michael_Liu93/status/2083922287343149442
1888062080785465550,2025-02-08 03:07:33,onchain_flow,巨鲸链上,1.65,0.31,0.02,,⭐ JEV精选,18,2,35,17333,之前一直没用过Kaito，但推上讨论度很高，因为可以撸分卖币。不过我想调研一下真实需求，炒币的用户和项目方会看Kaito来决定关注哪个Kol或者跟哪个Kol合作吗？,0,,https://x.com/Michael_Liu93/status/1888062080785465550
1867141128463720659,2024-12-12 09:35:09,onchain_flow,巨鲸链上,1.61,0.74,0.02,,⭐ JEV精选,7,1,6,1558,@luckybb88 这轮流动性往链上流是大趋势，banana是eth上最大的bot，链上赌场的核心服务商，现金牛业务，币价也有跟现金流挂钩的机制。,0,,https://x.com/Michael_Liu93/status/1867141128463720659
2044697902782800121,2026-04-16 08:42:23,onchain_flow,巨鲸链上,1.6,0.89,0.03,,⭐ JEV精选,512,120,71,523569,"说个观点，rwa+rwa perp+把传统金融资产上链交易，会是币圈下个5-10年机会最大且最清晰的主线，最近在币圈交易了各种传统资产后这个感受愈发强烈。

币圈rwa相较于传统券商的模式：
1. 注册账户和出入金极度便捷
2. 永续合约模式极度散户友好
3. 24小时交易，只要有流动性，没任何交易限制
4.",0,,https://x.com/Michael_Liu93/status/2044697902782800121
1872627073585668161,2024-12-27 12:54:20,onchain_flow,巨鲸链上,1.6,0.55,0.02,🧠 核心思维,⭐ JEV精选,426,100,97,210244,有没有发现一个很有趣的现象，AI从一开始GOAT这样的纯meme，发展到了能聊天的AI Agent的，又发展到ai16z这样的链上基金，然后到Virtual、Spore这样的新型资产发型平台，每一步都在离应用越来越近，而这一切发生在两个月时间内。,0,,https://x.com/Michael_Liu93/status/1872627073585668161
1755270716306657653,2024-02-07 16:42:04,onchain_flow,巨鲸链上,1.6,0.83,0.02,,⭐ JEV精选,3,0,0,1376,@BTCdayu 不只是blur，未来nft发行方肯定都会用erc404去捕获更多用户和流动性，这几百亿的nft+nftfi基础设施未来只能切到一些稀有属性的nft交易了，估计投这些nft设施的VC们现在也挺慌的,0,,https://x.com/Michael_Liu93/status/1755270716306657653
1840010506406637720,2024-09-28 12:47:45,onchain_flow,巨鲸链上,1.56,0.74,0.06,,⭐ JEV精选,4,0,0,665,@txnl618 这种就是老盘子被捡起来了，你就去看都到底了还有啥钱包在收就是囤货钱包，然后第一根大阳线谁在画，基本就是操盘钱包,0,,https://x.com/Michael_Liu93/status/1840010506406637720
1859211805148754351,2024-11-20 12:26:51,onchain_flow,巨鲸链上,1.56,0.45,0.04,,⭐ JEV精选,3,0,1,654,@vegan2025 @web3foxcn @gmgnai @haze0x 因为人家不是去按照一个机器人算收益的，人家是二三十个地址同时跑，只盯一个肯定看不到收益全貌,0,,https://x.com/Michael_Liu93/status/1859211805148754351
2006480215103689134,2025-12-31 21:38:56,onchain_flow,巨鲸链上,1.55,0.42,0.08,,⭐ JEV精选,44,0,3,29333,@Vida_BWE 同样埋伏了714的现货，中途卖飞了，然后看到你说黑客在拉币安现货，就去盯链上的价格了，链上开始砸就合约空进去了,0,,https://x.com/Michael_Liu93/status/2006480215103689134
1867142679332868461,2024-12-12 09:41:19,onchain_flow,巨鲸链上,1.52,0.85,0.03,,⭐ JEV精选,1,0,0,1225,@Grimmzer1 牛市上杠杆是刚需，tvl肯定会暴涨，aave是eth defi的龙头基础设施，币价也有跟take rate挂钩，而不是空气,0,,https://x.com/Michael_Liu93/status/1867142679332868461
1831877625218060312,2024-09-06 02:10:35,onchain_flow,巨鲸链上,1.52,0.87,0.13,,⭐ JEV精选,0,0,1,797,@Zhengxiang14452 以后炒山寨前都先看看筹码分布，把最大几个地址的转账盯住,0,,https://x.com/Michael_Liu93/status/1831877625218060312
1844989385491742906,2024-10-12 06:32:02,onchain_flow,巨鲸链上,1.51,0.72,0.04,,⭐ JEV精选,5,1,1,3164,@_eat_apple_ 看top 20持仓地址基本都能发现庄，然后去沿着蛛丝马迹去找它的收筹钱包和小钱包,0,,https://x.com/Michael_Liu93/status/1844989385491742906
2063869765576450461,2026-06-08 06:24:31,onchain_flow,巨鲸链上,1.5,0.65,0.02,,⭐ JEV精选,73,1,9,28139,"股票上链，半年市场扩大了5倍；现在十几亿，明年这个时候应该就是几百亿的规模了，我现在身边炒美股的朋友都开始用hyperliquid看盘前和周末。

我不知道怎么对rwa bearish。",0,,https://x.com/Michael_Liu93/status/2063869765576450461
1841541171174375564,2024-10-02 18:10:04,onchain_flow,巨鲸链上,1.48,0.4,0.04,,⭐ JEV精选,2,0,1,925,@Milady100x 这还没直接喊？你问我为什么我要发eth的这个，而不是sol的教学，因为poe喊的盘子的相关庄地址已经扒出来了。 https://t.co/RjthhtMJsL,1,images/1841541171174375564_0.png,https://x.com/Michael_Liu93/status/1841541171174375564
1836244931868004463,2024-09-18 03:24:42,onchain_flow,巨鲸链上,1.45,0.25,0.02,,⭐ JEV精选,33,3,13,15247,有时候盯盘看合约清算图感觉挺无奈的，Uxlink的合约光是币安这一个所的每一个黄条代表的就是2亿美金左右的做空杠杆仓位被清算，这背后是多少个赌狗撸网贷换来的希望被破灭，又一批新韭菜永远的离开了这个圈子。 https://t.co/zAavwoY28B,1,images/1836244931868004463_0.jpg,https://x.com/Michael_Liu93/status/1836244931868004463
2095775711718175020,2026-09-04 07:27:21,onchain_flow,巨鲸链上,1.42,0.81,0.02,,⭐ JEV精选,107,7,62,26898,你会发现，不管你在中心化交易所炒，还是链上用perp炒，还是去预测市场赌，还是去买rwa资产，还是去做defi池子，还是去做套利，还是去用fomo冲meme，你都在用usdc。稳定币是能吃到所有币圈native场景和这轮向圈外扩场景的应用。,0,,https://x.com/Michael_Liu93/status/2095775711718175020
1856284494761762980,2024-11-12 10:34:46,onchain_flow,巨鲸链上,1.42,0.86,0.06,,⭐ JEV精选,4,0,0,1213,@4XJAIjHuP6m8FFm 主要看oi和合约的线与链上在发生什么 多空比例和现期价差做辅助,0,,https://x.com/Michael_Liu93/status/1856284494761762980
1589544512074186752,2022-11-07 09:05:18,onchain_flow,巨鲸链上,1.39,0.13,0.01,,归档记录,16,1,2,0,"@FTX_Official you are an exchange, not a bank, why are our stables not in cold wallet but in banks??",0,,https://x.com/Michael_Liu93/status/1589544512074186752
1859212309002076585,2024-11-20 12:28:51,onchain_flow,巨鲸链上,1.39,0.51,0.06,,⭐ JEV精选,3,1,1,800,@0xCryptoWing @web3foxcn @gmgnai @haze0x 最近已经有dev来骂我了😂😂，我告诉你们，就算追地址不行，线是不会骗人的，他能去找做市商进来洗早期自己钱包的筹码就意味着会继续拉,0,,https://x.com/Michael_Liu93/status/1859212309002076585
1907722722022666616,2025-04-03 09:11:55,onchain_flow,巨鲸链上,1.38,0.71,0.02,,⭐ JEV精选,170,18,69,122129,"USDC跟USDT的利率差有一倍多了，先知先觉的内幕资金已经选择去做避险了。想清楚几个问题就明白为什么我说usdt可能会被搞了：
1. 阿布扎比主权基金为什么会选择在这个时点投币安？
2. https://t.co/v2xte5uraR",1,images/1907722722022666616_0.jpg,https://x.com/Michael_Liu93/status/1907722722022666616
2094667248451694734,2026-09-01 06:02:43,onchain_flow,巨鲸链上,1.37,0.52,0.03,,⭐ JEV精选,13,0,3,5779,@Hovz0217 买不了一点marscoin，现在属于，robinhood的流动性溢出不到bsc，但bsc的流动性可以通过fomo溢出到robinhood,0,,https://x.com/Michael_Liu93/status/2094667248451694734
