id,date,jev_domain,jev_domain_name,jev_depth,jev_is_substantive,jev_has_rule,is_mental_model,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
2092113596360610236,2026-08-25 04:55:25,mindset_risk,交易心法,1.93,0.94,0.33,🧠 核心思维,⭐ JEV精选,473,71,109,55873,"交易上对”精准”的过分追求是一种需要消除的执念，本质上是对个人能力的过于自负，每当我觉得自己比市场聪明的时候，一定就到了要被市场打一棒的时候。

- 6w可能是底，4w也可能是底，不确定，就先抄一半
- 反弹开启了，刚多单赚了一单大的，就别去反手开空了，不是每一个小级别的波段收益都要吃到
-",0,,https://x.com/Michael_Liu93/status/2092113596360610236
1881226646516310396,2025-01-20 06:25:58,mindset_risk,交易心法,1.93,0.9,0.1,🧠 核心思维,⭐ JEV精选,91,9,9,25109,为什么？因为资金热点是轮换的，1个亿跌到了2000w是因为资金热点已经离开了，而想要回来一般需要的时间会比较久，这个时候你如果接盘很容易被持续流出的尾部资金进一步套牢。,0,,https://x.com/Michael_Liu93/status/1881226646516310396
2074042083380269516,2026-07-06 08:05:41,mindset_risk,交易心法,1.92,0.9,0.03,🧠 核心思维,⭐ JEV精选,430,53,88,410038,"我觉得这轮熊市BTC和ETH的底会有很多人抄不到，都在盯着上几轮的跌幅在刻舟，21-22年跌了76%，18-19年跌了84%，14-15年跌了87%，都觉得这轮好歹跌个70%，去4万吧。

但这轮有三个变量跟前几轮不太一样：
1.",0,,https://x.com/Michael_Liu93/status/2074042083380269516
2079520202233131172,2026-07-21 10:53:46,mindset_risk,交易心法,1.92,0.89,0.05,🧠 核心思维,⭐ JEV精选,207,13,58,55265,发这篇的时候满市场都是踩crypto捧ai的声音，btc 59000到今天已经反弹了10%+，隔壁的存储普遍跌了30-40%。如果当时你fomo了从crypto全切去追了存储，大概率现在套牢割不下手，割了也不敢回来追crypto，更可能的是在接下来的半年一直高位补仓AI股等反弹而错过了crypto每轮周期最好的建仓时间。,0,,https://x.com/Michael_Liu93/status/2079520202233131172
2048710724361609370,2026-04-27 10:27:54,mindset_risk,交易心法,1.92,0.95,0.07,🧠 核心思维,⭐ JEV精选,105,8,28,21397,"不管是美股还是港股，成长股变价值股的过程中杀估值都杀的特别狠，如果你在这个转变过程中因为“还挺有性价比的”抄底，那你大概率会抄到半山腰并需要等待很久的时间解套。

如果你不是纯粹的价值投资者，就少关注已实现利润，多关注毛利率（决定了生意的好坏），多关注收入增长（增长快=一白遮百丑）",0,,https://x.com/Michael_Liu93/status/2048710724361609370
2086722881900224627,2026-08-10 07:54:39,mindset_risk,交易心法,1.91,0.92,0.03,🧠 核心思维,⭐ JEV精选,352,58,129,75039,在Crypto和美股之间做交易确实需要思维的切换，币圈可能要花90%的精力去思考博弈视角，10%去想合力视角（只有短期合力没有长期合力），而美股则是90%去思考合力视角，10%在博弈视角。这中间的差异主要在于Crypto几乎都是短线资金，因缺乏基本面或本身基本面极度依赖流动性，所以主要是新闻和博弈驱动，,0,,https://x.com/Michael_Liu93/status/2086722881900224627
2090425189981147464,2026-08-20 13:06:18,mindset_risk,交易心法,1.91,0.91,0.06,,⭐ JEV精选,324,50,89,41294,"开单之前我最常问自己的问题：这是不是一个非共识交易？如果是，那是非共识的标的？还是非共识的价格？我自己为例，过去一年亏钱的交易无一例外全是fomo了充分共识的标的在充分共识的价格。

举几个极强共识但很多人亏钱的例子：
-",0,,https://x.com/Michael_Liu93/status/2090425189981147464
1854044322699919692,2024-11-06 06:13:07,mindset_risk,交易心法,1.91,0.89,0.45,,⭐ JEV精选,46,1,10,13823,这几个小时记得去把赌trump的交易止盈掉，好的止盈点可能是现在到三四个小时后宾州的票统计完成前后。市场现在完全price in trump上台，晚上如果有争议，容易回落。尤其是大家可以看一下obama的置顶，这已经给后面要recount反击打好预防针了，我现在正在看bloomberg https://t.co/91PrKk8MHU,1,images/1854044322699919692_0.jpg,https://x.com/Michael_Liu93/status/1854044322699919692
2093215147406102872,2026-08-28 05:52:35,mindset_risk,交易心法,1.9,0.91,0.09,🧠 核心思维,⭐ JEV精选,557,83,111,203308,其实每轮周期的btc底都挺像的，底部旱地拔葱拉根20-30%的针，然后横盘1-3个月洗筹，就算抄到绝对底部的，如果没点耐心，也基本就在第一根20%涨幅之后横盘的那几个月就把仓位出掉了，之后就是一路向上。 https://t.co/qwCehvDccn,3,images/2093215147406102872_0.png;images/2093215147406102872_1.png;images/2093215147406102872_2.png,https://x.com/Michael_Liu93/status/2093215147406102872
2091411866769912061,2026-08-23 06:27:00,mindset_risk,交易心法,1.9,0.94,0.37,,⭐ JEV精选,124,5,101,24437,短期关注的几个买盘的支撑位，破了才有画门的可能，不破之前仍然看反转。所以你要是赌画门想做空，不如等破了追空，这个位置做空，很容易被震荡打损的。,2,images/2091411866769912061_0.png;images/2091411866769912061_1.png,https://x.com/Michael_Liu93/status/2091411866769912061
2074043838872879443,2026-07-06 08:12:39,mindset_risk,交易心法,1.9,0.82,0.11,,⭐ JEV精选,23,0,0,4928,@long68888 假设你是对的，6w到4w持续dca，最后成本价在5w左右，底部企稳之后第一根启动针就回本了，假设6w是底，启动到8w了，等最低点的人就永远不可能再上这趟车了。,0,,https://x.com/Michael_Liu93/status/2074043838872879443
1923793610505703894,2025-05-17 17:31:53,mindset_risk,交易心法,1.9,0.84,0.81,🧠 核心思维,⭐ JEV精选,5,0,2,1552,@crypto_biubiu 那干脆就分仓分个5份，每份爆仓即止损，爆了就不许再碰这个标的了,0,,https://x.com/Michael_Liu93/status/1923793610505703894
1920476751752208718,2025-05-08 13:51:53,mindset_risk,交易心法,1.89,0.92,0.35,🧠 核心思维,⭐ JEV精选,140,18,12,30799,"延伸一下，开单以后走向一旦开始跟设想的不一样，心里开始“虚”的，这种单的结局几乎没一个好的。

“虚”就是潜意识告诉你，其实开单的那一刻你并没有想好你的开单理由是什么、交易计划是什么，这个时候最不该做的就是去扛单甚至加注摊成本，而是止损。",0,,https://x.com/Michael_Liu93/status/1920476751752208718
2056818061068669234,2026-05-19 19:23:34,mindset_risk,交易心法,1.89,0.72,0.16,🧠 核心思维,⭐ JEV精选,53,3,0,9424,"反映出的问题 
1. 被一个宏大的叙事所裹挟（过于听信公开的“故事”）
2. 听朋友cx（信息源滞后且没自己的主观想法）
3. 大多情况是追高或者抄了第一根下跌针（容易Fomo）
4. 原定的交易计划是涨20%-30%就出（没搞明白盈亏比）
5. 结果买完就山顶站岗，然后说服自己是价值投资（不会止损）
6.",0,,https://x.com/Michael_Liu93/status/2056818061068669234
1821559487972745713,2024-08-08 14:49:59,mindset_risk,交易心法,1.89,0.91,0.11,,⭐ JEV精选,45,6,8,49883,不管你现在多么不看好后市，千万不要做空，美股过去快40年一共三次vix超过60的事件，一次是2008年，一次是2020年，一次是前几天，08年和20年那两次都是接近绝对底部，后面发生什么大家也都知道了，最近太多kol跳出来说看空后市了，他不对你的钱负责，但你自己要对自己的钱负责。 https://t.co/dlqEngV6gZ,1,images/1821559487972745713_0.jpg,https://x.com/Michael_Liu93/status/1821559487972745713
1575002131454914562,2022-09-28 05:59:04,mindset_risk,交易心法,1.89,0.78,0.02,,⭐ JEV精选,8,0,2,0,无意翻到了18年写的区块链投资策略的deck，站在未来去看过去的预测总是很耐人寻味，像是突然被拉回到了那个时空。回过头来看，当年的预测大致是对的，但先后顺序搞错了，显然高估了成熟企业在新技术上的创新速度，而低估了startups与社区驱动的应用创新和迭代的速度，更低估了用户对新形态产品的接纳度 https://t.co/TkJg23JxCt,1,images/1575002131454914562_0.jpg,https://x.com/Michael_Liu93/status/1575002131454914562
1985954570468802851,2025-11-05 06:17:21,mindset_risk,交易心法,1.87,0.95,0.64,,⭐ JEV精选,660,100,81,347777,"给所有空军三条建议，如果你记不住，就打印下来贴电脑前：

“永远不要因为价格涨了多少而空，而要因为控筹不好而空”

“如果你不确定控筹情况，就不用空”

“不要关注价格离你的爆仓价还有几倍，控筹足够好的情况下，这个数字没有任何意义”",0,,https://x.com/Michael_Liu93/status/1985954570468802851
2037580257008746992,2026-03-27 17:19:24,mindset_risk,交易心法,1.86,0.91,0.76,,⭐ JEV精选,94,3,20,36690,这不，交易机会来了，之前fomo circle的，可以支撑位接，破位了跑。交易耐心点，再好再fomo的标的都会给至少一次确认higher low的上车机会。 https://t.co/ULZKHs8NYV,1,images/2037580257008746992_0.jpg,https://x.com/Michael_Liu93/status/2037580257008746992
2029455896770953417,2026-03-05 07:16:05,mindset_risk,交易心法,1.85,0.93,0.4,🧠 核心思维,⭐ JEV精选,302,53,70,59447,"说个上轮亏了不少钱买到的教训：
“熊市多单不要做右侧，空单可以做，牛市则反过来”

熊市多画门，抄底的人也都很纸手，上方还有套牢盘等着砸 https://t.co/ZCaplAuy23",1,images/2029455896770953417_0.png,https://x.com/Michael_Liu93/status/2029455896770953417
2081952186683326582,2026-07-28 03:57:36,mindset_risk,交易心法,1.83,0.93,0.14,🧠 核心思维,⭐ JEV精选,1230,128,160,226622,你得去找下一个暴涨的东西，而不是等已经暴涨的东西开跌两周就抄进去，大趋势破了之后，上方全是套牢盘和卸杠杆的，逢高空比接飞刀博反弹的策略要好很多。币圈是这样，黄金是这样，存储也是，而我还真认识10w抄btc，5000抄黄金，1500抄海力士的朋友。,0,,https://x.com/Michael_Liu93/status/2081952186683326582
2029463226220724545,2026-03-05 07:45:13,mindset_risk,交易心法,1.83,0.84,0.26,🧠 核心思维,⭐ JEV精选,3,0,1,1276,@0xMorfly 如果我是昨天晚上右侧追多的，我就不会拿过夜单了，这个位置把止损放成本位很容易被插到，插到那也并不改变向上形态,0,,https://x.com/Michael_Liu93/status/2029463226220724545
1909704663169220709,2025-04-08 20:27:26,mindset_risk,交易心法,1.82,0.94,0.04,🧠 核心思维,⭐ JEV精选,277,31,64,131640,"再强调下：“市场是预期的奴隶”。当短期所有利空都被翻出来了的时候，你就当市场已经充分price in了它就行了。

所以在当下做交易决策的逻辑链一定不应该是：“这么高的关税，中美经济得崩的多厉害？”

而是“还有什么新的利空是可在现在去预期的吗？”",0,,https://x.com/Michael_Liu93/status/1909704663169220709
1857089352532148345,2024-11-14 15:52:59,mindset_risk,交易心法,1.81,0.87,0.22,🧠 核心思维,⭐ JEV精选,139,12,32,30863,最近看到太多卖飞的故事了，为什么你金狗永远拿不住？对大部分人来说是因为太贪婪，上了让自己不舒服的仓位，你抽10%-20%的资金去分散投meme永远不会拿着不舒服。资金再小也慢慢来，投机跟赌博不一样，很多时候退一步能让你进十步。,0,,https://x.com/Michael_Liu93/status/1857089352532148345
2076007224825327838,2026-07-11 18:14:27,mindset_risk,交易心法,1.81,0.85,0.05,🧠 核心思维,⭐ JEV精选,67,6,26,25260,"我觉得这个""大V“的推特喊单历史值得学习下，12万高点的时候对着持续增长的m2和不断新高的美股看BTC新高；等BTC腰斩了之后全清了仓位开始担心量子计算和待挖的币太少，矿场没有利益所以要出清了。

别让你的屁股坐在哪决定了你的眼睛，黑和白永远是并存的，并不会因为你有或没有仓位有任何变化。",0,,https://x.com/Michael_Liu93/status/2076007224825327838
2038443186423767489,2026-03-30 02:28:22,mindset_risk,交易心法,1.79,0.92,0.14,🧠 核心思维,⭐ JEV精选,568,100,61,51232,"其实这个市场里大部分交易了几年都豪无长进，不断充钱不断亏的人，本质上是一直没有建立“正向反馈的系统”，也就是战略的懒惰。

最简单的系统：
- 开每一单都必须有逻辑（这个逻辑可以是技术面、基本面、消息面，并有对应的信号，但不可以是“你感觉”）

-",0,,https://x.com/Michael_Liu93/status/2038443186423767489
2056810415599055246,2026-05-19 18:53:11,mindset_risk,交易心法,1.79,0.65,0.16,,⭐ JEV精选,219,16,19,60101,我发现身边交易最菜鸟的一帮人普遍的写照：被一个宏大的叙事所裹挟，大部分是听朋友cx的，且大多情况是追高或者抄了第一根下跌针，原定的交易计划是涨20%-30%就出，结果买完就山顶站岗，然后说服自己是价值投资，一定会涨回来，原先定的交易计划完全抛到脑后，一路补仓把自己套进去拿到归零。…,0,,https://x.com/Michael_Liu93/status/2056810415599055246
2077390522587759039,2026-07-15 13:51:11,mindset_risk,交易心法,1.79,0.91,0.04,🧠 核心思维,⭐ JEV精选,208,17,84,118110,熊市抄底就是很反人性，价格底部的时候看再好的标的的基本面都觉得差点意思，风险也很多，因为这个行业决定基本面的只有流动性，流动性没来的时候基本面看起来都很差。,0,,https://x.com/Michael_Liu93/status/2077390522587759039
1920479982519803979,2025-05-08 14:04:43,mindset_risk,交易心法,1.79,0.89,0.06,🧠 核心思维,⭐ JEV精选,6,0,0,783,@Jerome_No1 有些策略尤其是短线的是要持续盯盘的，但盯盘不是焦虑的每一两分钟去看赚或亏了多少钱，这种要么是仓位开大了，要么就是在赌大小。,0,,https://x.com/Michael_Liu93/status/1920479982519803979
2010206603287601391,2026-01-11 04:26:16,mindset_risk,交易心法,1.78,0.75,0.03,🧠 核心思维,⭐ JEV精选,61,2,4,7855,"为什么对我意义很大？因为我复盘了一下我去年所有亏了10wu以上的单子，无一例外，全是情绪

“比如palu、orange、bnbholder、Aster，还有二级各种合约单，突然fomo追多、或者空单被套了一直加”

情绪就是每个交易员最大的对手盘",0,,https://x.com/Michael_Liu93/status/2010206603287601391
2017659962173092086,2026-01-31 18:03:15,mindset_risk,交易心法,1.77,0.71,0.08,,⭐ JEV精选,72,3,26,45787,本来想75000附近看看要不要抄底的，但BTC的线走的实在太难看了，摸了98000然后2周内就急跌下来+黄金白银也开崩了，我实在有些不敢抄了，谨慎吧，等见血了再说。,0,,https://x.com/Michael_Liu93/status/2017659962173092086
2098704726149959786,2026-09-12 09:26:13,mindset_risk,交易心法,1.77,0.02,0.01,,⭐ JEV精选,0,98,0,0,"王阳明人生真正翻盘的那一刻，
他的处境没有任何改变。
朝廷没有赦免他，官职没有恢复，
贵州龙场依旧潮湿荒凉。
随行的仆人还躺在草席上发烧，
山外没有消息，归期也看不到尽头。
可从那一天起，他不再每天等着离开。
他找来木料，搭起草屋；
照顾病人，也开始给附近的人讲学。
眼前的一切依然糟糕，他却不再把这里当成
一段必须熬过去的日子。
后来，人们把这一夜称作龙场悟道。",0,,https://x.com/Michael_Liu93/status/2098704726149959786
2076588798616768632,2026-07-13 08:45:25,mindset_risk,交易心法,1.76,0.93,0.57,🧠 核心思维,⭐ JEV精选,123,7,42,70736,"重温一下。

现在抄底存储只做反弹，已经深套的话有反弹一定要跑。

如果你已经被存储股低PE的叙事洗脑，记得去看这篇：“炒存储股本质上就是在炒存储商品价格”
https://t.co/bZQwPkqh4i",0,,https://x.com/Michael_Liu93/status/2076588798616768632
1855529885034520948,2024-11-10 08:36:13,mindset_risk,交易心法,1.74,0.94,0.73,🧠 核心思维,⭐ JEV精选,93,9,33,26922,"给没经历过牛市中后期的小白喊句话，听懂能救你命

山寨季一旦开启，切记不要拿长线做空单子！

短线空单也要极度确定性机会且配上极其严格的止损策略才能上（你如果不知道什么是极度确定性的机会或者不懂止损策略，就远离合约）",0,,https://x.com/Michael_Liu93/status/1855529885034520948
2083447405459263626,2026-08-01 06:59:04,mindset_risk,交易心法,1.73,0.93,0.08,,⭐ JEV精选,225,13,36,38674,这两天gate和bitmart的事情应该给所有还有钱在小所的朋友们敲醒警钟。未来一两年我们应该会看到市面上绝大部分中小型交易所倒闭，因为原先小所赖以生存的山寨币的商业模式已经结束，而关门时你的钱大概率不再是你的钱，不要懒，不要心存侥幸，更不要被多的那么一点理财收益吸引，那都是诱捕你的诱饵。,0,,https://x.com/Michael_Liu93/status/2083447405459263626
2064199337392099829,2026-06-09 04:14:07,mindset_risk,交易心法,1.72,0.8,0.24,,⭐ JEV精选,5,0,0,1642,@memekiller365 哈哈 主要是实在是看好rwa 美股这块的标的就circle一个 不想错过自己看得懂的机会 不过btc爆跌circle开始跟跌的时候确实该果断走 找下一个支撑,0,,https://x.com/Michael_Liu93/status/2064199337392099829
1902007606849454335,2025-03-18 14:42:05,mindset_risk,交易心法,1.71,0.88,0.03,,⭐ JEV精选,413,79,66,67381,"大学刚毕业那会儿，跟一位A股大游资前辈交流学习，他有句话让我到今天交易中都受益匪浅：“分歧”才是上涨动力，“共识”不是。

A股和币圈真的挺像的，都是炒热点和情绪，在A股叫“新题材”，到了币圈叫“新叙事”。

所有“新叙事”都可以被归类成，1. 新瓶装新酒、2. 新瓶装老酒、3. 老瓶装老酒。",0,,https://x.com/Michael_Liu93/status/1902007606849454335
2069987728503296455,2026-06-25 03:35:07,mindset_risk,交易心法,1.7,0.83,0.14,,⭐ JEV精选,3,0,0,672,@Hans2140btc 不喜欢做下跌趋势的反弹，尤其是这种已经弹过好几次的，盈亏比越来越差,0,,https://x.com/Michael_Liu93/status/2069987728503296455
1908954709903450291,2025-04-06 18:47:24,mindset_risk,交易心法,1.67,0.77,0.02,,⭐ JEV精选,58,4,7,10363,喝多了，原谅话唠多说两句😅。市场其实是有很多“错配”时刻的，接受这个市场一点也不“效率”，且可能比你想的要更“傻”、更情绪化，很多时候一个人说的话或者一条新闻就能在短期带来这种“错配”，但最终流动性在哪，天枰就会倒向哪，这是任何人或物都改变不了的结果。,0,,https://x.com/Michael_Liu93/status/1908954709903450291
1923781244548153434,2025-05-17 16:42:45,mindset_risk,交易心法,1.67,0.82,0.05,🧠 核心思维,⭐ JEV精选,33,1,2,6739,"@crypto_biubiu 我觉得可能的问题：
1. 仓位是不是有点过重了，这市场不缺机会，没必要一笔交易这么重仓，杠杆拉的容错空间也小
2. 看alpaca和tst这两笔大的操作，是不是可以换个思路，考虑去没这么拥挤的地方捞钱",0,,https://x.com/Michael_Liu93/status/1923781244548153434
2082858749400846429,2026-07-30 15:59:58,mindset_risk,交易心法,1.63,0.89,0.05,🧠 核心思维,⭐ JEV精选,358,37,95,70039,"要么找非共识的时间，要么找非共识的标的，这俩都共识的时候，你一定是进去送钱的。

刚做账号的时候对公众的嘘声还很在意，后来经过几次meme币的事情也想明白了，在交易这件事上公众声音几乎都是没有价值的噪音，往往赚钱最多的机会都是最具有争议性的，都认同你了，你赚的是谁的钱呢。",0,,https://x.com/Michael_Liu93/status/2082858749400846429
2028866774830321848,2026-03-03 16:15:08,mindset_risk,交易心法,1.62,0.83,0.04,,⭐ JEV精选,46,5,4,6287,"都在喊利好&gt;都上车了
都在喊利空&gt;空单都开好了

信息是价格的体现，而不是反过来",0,,https://x.com/Michael_Liu93/status/2028866774830321848
2088217251224977561,2026-08-14 10:52:44,mindset_risk,交易心法,1.62,0.9,0.4,🧠 核心思维,⭐ JEV精选,8,0,2,5085,非要做空也可以，得有逻辑，逻辑没实现就止损，很多标的空单长拿真的能套一辈子。,0,,https://x.com/Michael_Liu93/status/2088217251224977561
1923784607780200832,2025-05-17 16:56:07,mindset_risk,交易心法,1.61,0.87,0.1,🧠 核心思维,⭐ JEV精选,234,27,54,46455,"其实玩合约亏大钱的就两种：
1. 错了不认，一条路走到黑
2. 杠杆拉太高了，可能方向看对了，但一点容错空间不给自己留

看看推上亏大钱的，都是这两种，这两件事本身就是反人性的，得通过规则来限制",0,,https://x.com/Michael_Liu93/status/1923784607780200832
2095636816888205595,2026-09-03 22:15:26,mindset_risk,交易心法,1.6,0.72,0.02,,⭐ JEV精选,188,25,96,29705,"我最喜欢的基金名是顺为资本，“顺势而为”，这四个字概括了最朴素但最核心的人生哲学，如果尝试去拆解一层，去审视自己的长期投资选择，我会问自己：

1. 我的这笔投资抓的具体是什么“势”？（要想明白为什么会形成这个“势”，这个势最底层的推动力是什么？价值创造是什么）

2.",0,,https://x.com/Michael_Liu93/status/2095636816888205595
2088216807396286956,2026-08-14 10:50:58,mindset_risk,交易心法,1.58,0.83,0.03,,⭐ JEV精选,171,16,26,35231,"已经涨太多了从来不是做空的理由，crypto出来的人容易有做空惯性，去了美股还喜欢做空，但美股不是山寨币。

投资要与最聪明的人共伍，Crypto里所有最聪明的人每天起早贪黑想要把山寨币掏归零，美股那边所有最聪明的人每天起早贪黑的要把股票搞上去，能一样吗。",0,,https://x.com/Michael_Liu93/status/2088216807396286956
1927668754759946702,2025-05-28 10:10:20,mindset_risk,交易心法,1.58,0.05,0.01,,归档记录,84,22,63,28047,"决定我们的不是过去的经历 而是我们自身赋予这些经历的意义。

比如“被更有钱的人欺负”的经历被赋予了“需要报复回来”的意义，这段经历自然就需要用“有钱了一定要攀比踩回来”的方式去“修复”，而潜移默化的，攀比谁更有钱就成了浅意识中“自我实现”的唯一方式。",0,,https://x.com/Michael_Liu93/status/1927668754759946702
2007632002670026776,2026-01-04 01:55:44,mindset_risk,交易心法,1.57,0.53,0.02,,⭐ JEV精选,431,68,59,55347,"之前看过一句话深有感触，“凡你试图规避的风险，皆会在你看不见的地方，静静为你挖好坑”。

选择了看似风险最低的国企铁饭碗，迎来了国企改革下岗潮；

选择了风险最低的买银行固收，结果底层资产全是地产，资产跟着楼市塌了；",0,,https://x.com/Michael_Liu93/status/2007632002670026776
1915223379252220327,2025-04-24 01:56:51,mindset_risk,交易心法,1.57,0.79,0.25,,⭐ JEV精选,16,0,0,4997,@frozenraspberry 是一起拉的，看持仓总数量变化，别看持仓价值变化,0,,https://x.com/Michael_Liu93/status/1915223379252220327
