id,createdAt,goldScore,domain,favoriteCount,retweetCount,viewsCount,hasArticle,url,text
1895725778761105618,2025-03-01 06:40,8.5,02_macro_cycles_sun_moon,1292,141,618071,False,https://x.com/0xcryptowizard/status/1895725778761105618,看＜凡人歌＞，挺真实的。  身边同学，就有一个，年收入300万，去年直接被裁，跟剧里主角一样： 住望京高房贷，老婆没上过班，家里孩子国际学校。  被裁原因也差不多，整个业务部门被优化，top互联网公司，公司副总级别也一起退休。  我那个兄弟，原来也是每年北海道星野酒店滑雪度假的生活水平，跟我聊的时候，唉声叹气的犯愁未来的生活。  依赖于某种体系，是最不可靠的，不管这个体系是国企还是互联网。  当年的国企下岗潮，跟现在的35岁以上大裁员也差不多。  我从来不相信什么东西是铁饭碗，唯一不变的就是变化。  币圈的赚钱也是，差不多一两年一个新模式，原来持币暴富的故事早就是上古传说。  进化到这个周期的极致pvp，我并不喜欢，但，我们无权决定市场，只能依据对规则和自我优势的理解，顺应市场规则。  每个时代都有机会，赚不到钱不是时代的错，是自己的问题。  每当我认为什么东西是不变的，都会想起曾经繁花锦簇的中关村创业大街，两步一个创业咖啡，疫情期间全部店门紧锁的萧条。  像极了币圈的土狗币，画完了圣诞树的左侧，开始画右侧的样子。
2002296402257588510,2025-12-20 08:33,8.5,02_macro_cycles_sun_moon,595,108,198590,False,https://x.com/0xcryptowizard/status/2002296402257588510,分享一下我的提示词（ prompt）：  阅读以下x list内的账号，以及过去24小时最热门的 crypto （有价值的）相关 x post。  【你的 x list 】  帮我总结，过去24小时，crypto领域在发生的事情。  热门的 crypto 领域的 x post，要过滤掉价值低的（单纯发发调侃/笑话/牢骚的）。  包括：宏观/大盘，重要项目进展，交易机会，需要关注的新叙事等。  新叙事需要有详细的具体项目/事件/数据进展的描述，不要只是告诉我，“什么是新叙事”。我需要知道的是，具体这个领域过去24小时在发生什么。  比如“预测市场”“x402”“neobank”等等这些新叙事，有哪些项目在做什么事情。  要求内容详细，如果涉及到具体 x post，给我列出链接。  用中文。
1913590093350367588,2025-04-19 13:46,8.5,02_macro_cycles_sun_moon,323,28,61593,False,https://x.com/0xcryptowizard/status/1913590093350367588,不管是宏观环境，还是币圈自己的行业状态，都挺让人悲观的。  我还比较平静，这么多年在币圈也习惯了，抱怨环境没意义，还是尽量调整心态适应版本，保持状态在线。  也从来不会去劝任何人入圈，哪怕说 btc 没事，玩 btc 合约的多少破产的，即使现货熊市也是动不动 80％ 跌幅。  不只是币圈，金融行业很少有参与者是快乐的，亏钱的赚钱的都是，高度的压力，每天如履薄冰的精神状态，即使赢了也都是短暂快乐。  真正快乐的，可能也就少数类似巴菲特这种真活明白的老神仙。  这不是一个制造快乐的行业，不如说这是一个更多痛苦的行业选择。  不过，人生本就不如意十之八九，当成修炼，既然选择了，就好好的，认真的做下去吧。
1834598835538325753,2024-09-13 14:23,8.5,02_macro_cycles_sun_moon,94,14,55897,False,https://x.com/0xcryptowizard/status/1834598835538325753,为什么说第一次降息后，有可能，会有好的筑底行情？  图一是19年第一次降息（和现在一样，预防性降息）前后，可以看到美股走的非常纠结，不断回踩ema200 5次。  图二是当前，18号降息前已经回踩了2次，可以预见降息后，行情依然会很纠结。  为什么对比这两段，这两段的市场担忧和情绪类似：  多头有多头的理由，紧缩结束，开始宽松；  空头有空头的理由，尾部风险，通胀是否反复？经济是否衰退？  可以预期，接下来的一个月，会是不断测试底部的过程，对应的加密市场，也正好可以迎来一个反复的底部震荡。  如果在这个期间走出了不错的下跌后，反复测试底部站住，后面可能开启这轮小牛市的下半场。  前提是前面不会真的出现黑天鹅，19年后续美股一路上涨后，直到遇到312 ，这就是小牛市下半场最大的隐忧。
1678622640536440832,2023-07-11 04:29,8.5,02_macro_cycles_sun_moon,75,14,76724,False,https://x.com/0xcryptowizard/status/1678622640536440832,"币圈 Loser 理论  说一个往事，我最早听说 BTC 的来源，都是来自比较失败的互联网从业者。甚至，你仔细看车库咖啡最开始聚集起来的一群人，也主要是一帮在互联网领域不太成功的人。  为什么？  这帮人通常对新领域有敏感度，同时，又没有别的事可干（Loser），自然像抓救命稻草一样抓着 BTC 和 ETH。而后面纷纷成为 crypto 的大佬，也是对于他们当初押注正确的回报。  现在⭕️rdinals 生态也差不多，既有来自 bsv 的 unisat ，也有来自 sol 的 magic eden ，还有来自 stacks 的 alex 。  相对 ETH 生态，简直就是失败者（Loser）联盟，对不起，复仇者联盟。  然而，这反而是我非常看好这个领域的原因。  无它，币圈的历史一次次证明了： 至下而上的创新，才是最有创造性和破坏性的，最有生命力的； 一群 Loser 组成的复仇者联盟，才是最有可能逆袭的。  proof me wrong , if you can ."
2030860218557677963,2026-03-09 04:16,8.4,02_macro_cycles_sun_moon,58,4,26383,False,https://x.com/0xcryptowizard/status/2030860218557677963,刚添加了一个“宏观简报”，每天早晨推送给我，获取所有宏观数据/新闻/卖方报告后，生成。  看起来质量已经相当好了。  Daily Macro Brief | 2026-03-08 ======================================== ### 每日宏观研究简报  **1. 今日焦点**  地缘政治风险（伊朗局势）成为主导市场的核心变量，其影响已从避险情绪蔓延至大宗商品（铝、原油）和通胀预期。市场正从对利率的单一关注，转向对“滞胀”情景的定价。  **2. 关键事件**  - 伊朗冲突升级推高原油及铝价至多年高位，直接冲击全球供应链与通胀前景。 - 中国通胀数据因节日效应和油价冲击而走高，加剧了市场对“输入性通胀”的担忧。 - 中国国债期货因油价冲击创年内最大跌幅，显示利率市场对通胀的即时反应。 - 高收益债利差加速走阔，表明信用市场对经济前景的担忧正在超越单纯的避险情绪。 - 比特币与原油呈现负相关走势，凸显其作为风险资产的属性在宏观冲击下被重新定价。  **3. 信号解读**  - **流动性结构分化**：联储资产负债表扩张与逆回购工具使用量上升相互抵消，净流动性看似中性，但内部结构显示资金正从市场前端撤向隔夜工具，实为隐性收紧。 - **衰退交易深化**：国债收益率下行与高收益利差加速走阔同时发生，这并非单纯的避险，而是市场开始交易“经济放缓下的信用风险上升”，信号指向性更强。 - **波动率异常收缩**：在重大地缘冲突背景下，波动率指数（VIX）信号却显示收缩，这种背离可能意味着市场尚未完全定价事件的长期影响，或波动率被短期技术性卖盘压制。  **4. 历史类比**  当前环境（Risk-Off、信用收紧、地缘冲击）与**2018年第四季度**最为相似。当时在美联储加息末期，叠加增长担忧，市场经历了剧烈的去风险化：标普500指数在2018年Q4下跌约14%，高收益债利差大幅走阔超200个基点。与当前类似，油价在当时也因供应担忧而波动，但最终需求衰退预期成为主导。  **5. 资产含义**  - **股票**：在“滞胀”担忧和信用条件收紧的双重压力下，股市的盈利预期和估值将同时承压，周期股和未盈利成长股面临更大考验。 - **利率**：短期通胀预期推高短端利率，但衰退担忧压制长端，收益率曲线可能加速扁平化甚至倒挂。 - **加密货币**：与原油的负相关及整体风险偏好收缩，使其短期内难以摆脱作为高贝塔风险资产的交易逻辑，独立叙事暂时退居次要。
1701827783973024105,2023-09-13 05:18,8.2,02_macro_cycles_sun_moon,879,211,445486,False,https://x.com/0xcryptowizard/status/1701827783973024105,如何度过人生低谷？  熊市，大部分兄弟的精神状态并不好，处于低谷期。  想说，其实你并不孤单，所有人都会经历那么一些低谷，甚至令人抑郁折磨痛苦甚至疯狂的阶段。  最近看了诺兰的《奥本海默》，又回去看了奥本海默的传记。  即使强如天才（两周学会荷兰语并可以用荷语做科研讲座），富二代（父亲留下20万美金遗产，相当于现在几个亿吧），帅气（看图），留下不朽功业（或争议？先于纳粹完成原子弹），曾经也有过特别不堪的痛苦时期。0  在他哈佛毕业，去欧洲的两年，曾经做过以下可怕的事：  试图用毒苹果毒害导师（在父亲的周旋下，没有被剑桥开除，被勒令每周去伦敦做心理咨询）；  火车上产生幻觉，强吻了一个有夫之妇并哭着跪地请求原谅，后面还试图在二楼扔下行李砸她；  在听说最好朋友要结婚，觉得他离自己而去，无法控制愤怒和嫉妒，用行李带试图勒死对方。幸亏对方拼命挣脱了，后面也原谅了他；  经常会痛苦到在地上翻滚挣扎呻吟，精神上一直处于极其不稳定的状态。  那么，为何一个天之骄子会如此？  看传记中介绍，主要是几个原因：  人生主线的迷茫：在剑桥，最初被安排到实验物理，这是奥本特别不擅长的领域，以至于他开始怀疑自己的智力优势（从来他都是被看做天才）；  社交上孤独：在英国，奥本无法融入当地，并且很嫉妒完美融入的那位好友；  爱情与性的缺失与压抑：一个20出头的年轻男性，这方面的压抑也是重要原因，这也是为什么他在火车上强吻一个陌生女子，并试图攻击她。  后面，奥本在科西嘉旅行，读《追忆似水年华》，开始能够渐渐理解自己对他人造成的痛苦，精神上有了顿悟；  并且转向了理论物理这个自己非常擅长的领域，人生找到了方向；  并且自学精神分析，以至于专业到没有什么医生比他更专业，对自己分析的更透彻。  回看天才的这段低谷，其实能得出特别简单，每个人都听过的道理，然而我认为确实是走出低谷的最重要的助力：  人生主线：找到自己擅长并热爱的人生主线；  亲密关系：找到一个好的亲密关系（爱与性）；  自我理解，更重要的是理解他人的苦难。  希望熊市中，经历低潮期的兄弟，或者遇到人生突如其来痛苦的兄弟，读了奥本的这段，能够有所帮助。  低谷只能自己走出来，是人生最好的修炼，如何走出，道理很简单，想清楚，慢慢做，然后让时间站在你这一边。
1859059927945539973,2024-11-20 02:23,8.2,02_macro_cycles_sun_moon,450,93,261647,False,https://x.com/0xcryptowizard/status/1859059927945539973,我想问莱特几个问题：  1️⃣如果不是有 lester 这个 meme 币，有几个人会在乎一个老垃圾搞什么 meme 形象？  2️⃣对帮助 lite 官方一直在推广 meme 的社区，你的态度就不断的冷嘲热讽，挖苦打击？  3️⃣对于solana和solana上的meme玩家，你的态度就像一个加密社区外的王八蛋。  4️⃣lite币从最开始就是在copy比特币，作为仿盘，难道你存在的意义不是为了赚钱？现在开始嘲讽更底层的散户和社区，你的加密精神何在？  5️⃣如果 lester 的存在，最开始就是为了推广你这个垃圾，我觉得一点意思没有；现在他的存在，是为了嘲讽你们这些落后于时代的老垃圾，我觉得特别有趣。
1900004887175577705,2025-03-13 02:04,8.0,02_macro_cycles_sun_moon,443,48,439275,False,https://x.com/0xcryptowizard/status/1900004887175577705,昨晚跟兄弟聊行情，谈到身边几个本来已经财富自由半退休的朋友，以过去的经验在这轮行情一直玩合约，前面比较早的做多 eth 和 sol 被爆的差不多了。  有点感慨，想想如果这轮我不是抓住了每个趋势级别新机会，现在也很惨淡，即使这样，目前结果也不是我满意的。  教训，如果已经不在一线了，就大周期买买 btc 得了，别玩合约山寨和土狗，不在一线还用老思路去赌，很难了。  好好享受退休生活。
1764509050094670063,2024-03-04 04:31,8.0,02_macro_cycles_sun_moon,300,63,218853,False,https://x.com/0xcryptowizard/status/1764509050094670063,有人说，最近meme上涨，可能意味着这轮牛市走入尾声了，我不这么认为。  看btcd，btc占比图。  大幅度上涨，代表btc吸血领涨；大幅度下跌，代表山寨币大幅上涨。  上一轮牛市的绿色框，是从熊市震荡走出来的过程，第一个黄框是defi summer；第二个黄框是真正山寨机。  这一轮甚至还没出现一次像样的btcd大幅度下跌，你跟我说牛市步入尾声了？？？  这次不一样？？？  资金的轮动逻辑，以及人性的贪婪，庄的需求，都不允许啊。
1521794386568298496,2022-05-04 10:10,8.0,02_macro_cycles_sun_moon,105,41,0,False,https://x.com/0xcryptowizard/status/1521794386568298496,“大清算”是否会出现？  过去BTC的每个熊市周期结束，都会出现一次标志性的“大清算”，本轮下跌（很多人认为熊市已经开始）以来，似乎都没有触发和过去周期类似的“大清算”。而大家也在等待它的出现，以便底部确认，拿到成本最低的筹码。  那么，“大清算”是否会在近期出现呢？🧵 1/8
2031892068952576242,2026-03-12 00:36,8.0,02_macro_cycles_sun_moon,103,9,21214,False,https://x.com/0xcryptowizard/status/2031892068952576242,回来工作后，做了个“一人基金 os ”，比起“一人公司”，怎么管好手里的钱，对我来说更重要。  建立了从识别市场结构，确认风险暴露，到计算大周期位置，形成操作建议，再到我前面分享过的“刻学”，以及宏观日报。  分享这个系统给我的研报建议：  1️⃣ btc-美股背离  2️⃣ 处于极度低估区间  3️⃣美股处于 ma200 关键位置  4️⃣ btc-美股高度联动，关注宏观  5️⃣市场紧张，不确定上升  6️⃣建议  战略层：看好，已经进入高置信建仓区； 战术层：极度防御，系统给的风险暴露只有4%； 结论：等待信号改善，执行战略建仓。
1834078523973411011,2024-09-12 03:56,8.0,02_macro_cycles_sun_moon,96,23,99689,False,https://x.com/0xcryptowizard/status/1834078523973411011,9月18日 fomc，美联储将开启降息。  观察上一次类似的预防性降息，19年的7月31日：  美股当日开跌，连跌4天，回踩200日均线，然后用一个月震荡筑底。  彼时，btc刚从19年小牛顶回落，走势跟美股相关系数很低，降息落地反而上涨了一段时间，反抽次高。  从21年开始，到24年etf，币和宏观相关系数越来越高，很难用19年的走势去类比； 这次更可能跟随美股走势，18日降息落地前后，风险很高。  如果降息后，币能用一个月筑底，也是很好的入场时间。
1781897645990257021,2024-04-21 04:07,7.9,02_macro_cycles_sun_moon,234,62,189262,False,https://x.com/0xcryptowizard/status/1781897645990257021,我来简单介绍一下： rsic  runestone  普罗米修斯  runepup  这4个各有特点，目前是最火的符文币系列。  rsic（矿机）：第一个开创免费空投premine概念的代币，团队有预留，空投偏重大户；  runestone（石头）：第一个大规模空投ordinals散户的符文币，团队无预留，整个过程侧重公平民主，所有费用都靠捐献；  普罗米修斯（cyberkongz）：第一个 eth 老蓝筹来符文，团队靠谱，会带来跨圈关注和新流量；  runepup（木偶概念）：由于木偶概念得到青睐，木偶系有强烈的社区文化属性，可能会受益于整个系列的资产表现。  具体哪个能成为龙一，我也不知道，边走边看，每个我都拿了万5。  我认为这4个肯定都可以上cex，前三个能进大所的概率比较大。
1788810398822781047,2024-05-10 05:56,7.9,02_macro_cycles_sun_moon,181,22,97663,False,https://x.com/0xcryptowizard/status/1788810398822781047,再说说“华人项目”  我尽量客观总结一下，“华人项目”可能的问题：  🌟流量  币价是跟流量密切相关的，华人项目我认为最难的坎，是触达更广阔的英文市场。  英文市场不仅仅代表欧美，日本韩国土耳其东南亚等国的投资参与者的公约数，也是英文。  另外，华人参与者普遍“聪明”，如果仅仅是这帮人参与，这个pvp就会很惨烈。  🌟正统性  crypto自带政治性，不管是 eth 生态的 v 神，还是 btc 生态的 og 项目，都是天然带有所谓“正统性”。  虽然不喜欢，但是华人项目在这点上会遇到阻碍，哪怕产品项目做的很好。  🌟技术/产品/创新  华人项目通常在工程上较强，比如矿场/交易所这种工程类项目，而在创新性上是弱项。  其实在btc生态，华人项目的创新是很棒的，不管rgb+的同构绑定，还是梅林的一系列模式创新。  但是这些创新如何在“正统性”上被认可，在流量上获得共识，这是很大的坎儿，需要艰难的迈过去。  🌟“格局”  项目方都要出货的，这一点，不分华人还是欧美。  差别在于，不要“格局”小到让所有人亏钱，比如某些项目，几十万u，小几百万u都要赚。  让所有参与者，除了项目方自己，都是亏的，这种项目未来很难做好。没人敢支持。  当然，这个问题，我也倾向于，不分华人还是欧美，根本还是看项目方，一事一议了。  🌟总结  以上尽量客观分析“华人项目”的主要问题，在我看来具备普遍性的，就是“流量”“正统性”两个问题。  华人项目团队想做好，从最开始立项，就要注意，要立足全球市场获取更广阔“流量”，团队内能和主流合作获取“正统性”。  “创新”我认为不是问题，“格局”一事一议。
