id,createdAt,goldScore,isMilestone,hasArticle,favoriteCount,retweetCount,replyCount,viewCount,text
2026140092838858876,Tue Feb 24 03:40:16 +0000 2026,10.0,False,False,79,1,10,43017,孙宇晨又提出了几句比较夸张的言论，抛去孙宇晨本人做事来看，他言论是对大多数人有帮助的。  2016年孙宇晨提出90后不买房不买车不结婚，把所有时间用于自我提升与科技创新，经时间验证，正确。  2026年孙宇晨提出：能和AI聊天就不要和人类聊天，删除所有90后之前出生人的联系方式，千万不要沾染任何老登气息，时间宝贵！全力拥抱未来！豆包就是普通人一生中能接触的认知最高的人了。  以上内容里，能和AI聊天就不要和人类聊天，这句话用的夸张手法，让人一看就想反驳，其实本质是，ai已经代替百度等搜索引擎，ai聊天窗口就是搜索引擎，你花费问别人的时间，不如去问ai，ai告诉你的更精准。  删除所有90后之前出生人的联系方式；孙宇晨1990年7月出生，如果孙宇晨80年出生，孙宇晨就会说删除80后之前出生人的联系方式，孙学本质就是赢，语言赢，任何方式赢，咋说都是他赢。  无论什么年龄，只要爱学，肯思考，敢于尝试。都可以被社会接纳，我爷爷80多了还用拼多多买东西，但是我爸从来不相信网购，只会告诉我 网上东西都是骗人的，炒股都是骗人的，风险很大。 所以使用工具和接纳新事物，跟年龄无关，跟个人认知有关。  豆包就是普通人一生中能接触的认知最高的人了； 这句话孙宇晨依然在用一种夸张手法，让你去反驳，你可以去看评论区，很多人去反驳他，为什么一定是豆包？ 这句话本质是豆包，chatgpt，claude等ai就是普通人一生中能接触的认知最高的人工智能了。 但是孙宇晨故意只说豆包，再加上一些极端话术，送自己上热搜，网友最爱反驳，有反驳就有评论，有评论流量自然来了，矛盾就是流量，例如：在所有平台都吃香的男女对立。  关于删除好友，我经常删除好友，我去某商店买个东西，店员让我扫码加会员，我当时加完回家就会删除，入会员只是为了当时的折扣，这家店我未来不一定会去，所以删除好友这辈子再无交集。 去某车的4s店试驾的销售，某保洁，某一面之交的人，删除好友是我比较喜欢的方式，你留着一推人，逢年过节一堆群发祝福，没有意义。 我也不加币圈的好友，为什么？因为几年前我加过好友，只会造成一堆人给你私聊，问你的看法，反而会影响你，打扰你，但是如果我觉得这个人跟我同频，我说的话，他能懂，我会希望认识他。
2034299516313350270,Wed Mar 18 16:02:54 +0000 2026,10.0,False,False,108,4,53,40239,下午帖子发完以后我收到了大大小小几十份失败的赌博经历，目前全部看完，特选出这位朋友的投稿，可以获得半个月2000多块钱人民币的x流量奖励，已经与其约定好只能用于还信用卡欠款。 我每个月有2次工资，我会根据你欠款的情况来帮助你，目前一个月最多2个人，我会想办法去拉一些赞助，你们不要要求任何一个拿着x工资的kol去做这件事，是我个人想做，切记不要道德绑架其他人。  没有收到回复的投稿粉丝，不要心灰意冷，我还在筛选，工作量巨大我一个人做这件事会慢一些，但是每一个发内容到我邮箱的粉丝，我都会耐心的看完，其他没有投稿的可以继续投稿，这是一件长期的事情。  他上传的视频我已经完整验证从x切换到银行app，我使用了多种方法证明不是任何做假的欠款视频，只不过涉及隐私我只能上传这一段。  我今年30岁，都说三十而立，我活得反而很失败炒币亏了50多万。  大概15年左右从朋友口中听过比特币，当时也没放在心上觉得是骗局，后来在17年年底看到比特币上涨到两万美元的新闻，我开始重新关注比特币，那时候刚实习工资很低，也就几百块钱的玩了一下，没有陷进去，因为没有尝到甜头。  后来我毕业后不想上班，开了家宠物店一开始生意还行后面疫情来了，三天两头的店关门导致压了一堆货卖不出去，宠物店亏了十几万，我大骂实体生意是骗局就开始全身心投入炒币。  20-21年币圈迎来了大牛市，我充钱进去买啥都涨，马斯克喊单狗币，我追进去一万本金赚了两三万，后面马斯克喊单shib，我直接梭哈2万块进去两天后上线币安直接10倍，币圈让我感觉就是你只要胆子大就能挣钱。  回头想想都是运气，最可怕的是当时把运气当成了能力，也没有经历过牛熊轮回，我老丈人知道这玩意来钱这么快，就在21年519前一周直接给我追加了50万的投资，然后梭哈了现货，当时价格在下跌，我还非常开心觉得可以抄底了买了很多个品种。  519那天晚上吃饭前账户还是50多万，吃一半最低达到20万，当时大脑一片空白，脑袋都蒙了，我老婆对我说话我都听不清她说的什么。  我天天抱着手机等反弹，终于等到反弹我卖出所有的现货账户剩35万左右，然后我不甘心啊，不知道怎么面对老丈人，就开始了回本之路，去油管推特看别的博主讲各种技术分析，花钱加付费群，买书去看开始玩合约。 后面账户挣挣亏亏，依然没法回本，最后几十万的资金玩合约剩了几万块提现了，欠的钱总归要还的，亏损五五开，和老丈人各承担一半我现在逢年过节去老丈人那都抬不起头。  再后来接触了电商，国内的电商环境也是一个大赌场太卷了，挣不到钱又亏出去一些，也是信用卡透支，加上平时的家庭开支，我每个月拿我和我老婆十几张信用卡来回套现补窟窿，刷卡手续费都是很大的数字。  直到2024年11月，债务危机爆发，全面逾期！被爆通讯录，第三方上门，不过现在没有了，手机号也换了，我已经认清自己是一个普通人，老老实实上班赚奶粉钱，有孩子要养，不能赌了认命了，希望大家不要向我一样！  我同意街哥将我提交的材料在隐私处理后发布到 X 展示，我还欠款46万，我应该跟街哥差不多年龄大，目前我每个月有巨大还款压力，我不会再开合约，我将承诺街哥转给我的x工资用于还款信用卡。
2036103568051282195,Mon Mar 23 15:31:34 +0000 2026,10.0,False,False,186,20,21,38367,把我所有视频看一遍，然后去答题 答题真的很有用，我自己也会去看看ai给出的问题。   大家还喜欢我的一点是，我的任何刻舟求剑或者技术分析都不会藏着掖着，我会手把手教你怎么选的，怎么用的。   为啥我可以把这些分享出去，我18年就分享我挣钱的方法，我发现就算我分享出去，该挣钱的人依然挣钱，不该挣钱的人还是不挣钱，然后当市场发生改变，我可以跟随改变，而不是有执念，技术这东西在我这是最不值钱的，但是在你们看来反而是最贵的，你去复习几个交易员的操作，你会发现大多数交易所的操作还不如你，但是为啥别人能挣钱，心态，仓位管理，感知反转点的能力，等等等等。    一波行情做对后，不要去滚仓，而是提现。
2055471845751808413,Sat May 16 02:14:11 +0000 2026,10.0,False,False,114,3,52,30004,我都能想到罗永浩@luoyonghao 下次上脱口秀大会作为嘉宾的开场发言：  我最近不是扩充了一点海外业务嘛，接触到一帮特别有意思的人，这帮人主要活跃在币圈。  当然，他们一般不说自己是币圈 他们说自己是 Web3 你听这个名字就很高级 底层技术稍微沾一点区块链，外面包装一下，马上就变成下一代互联网文明了，比我还有大局观。  你真看他们每天在干什么呢？他们每天不上班，不研究技术，不研究产品，他们每天最重要的工作，就是盯着名人发币。  名人明确说，这个币跟我没有任何关系 他们说，利好来了快买，价格暴涨。  我当时就震惊了 人家都说跟他没关系了，你们还能涨？  这已经不叫投资了 这叫阅读理解反向理解，大白话就是没学好语文 更离谱的是，等价格涨完又跌了，亏钱的人还会反过来怪这个名人 他们说，你看，他肯定是私下买好了，然后出来回复一下，制造热度，最后再割我们。  我听到这儿，稍微有点无语 因为这个逻辑太完整了  名人不说话，说明默认 名人说话，说明参与 名人辟谣，说明叙事升级 名人报警，说明项目进入强监管阶段。  那你让人家怎么办？ 他说跟自己没关系不行 他要是真说这个币跟自己有关系，那更不行。  最后这个名人在整个事件里，唯一真实参与的部分，就是被你们骂了。  我专门艾特了交易所老板去处理这件事，他们也不管 你问他们，这东西没人负责吗？ 他们说，这叫去中心化 原来他们理解的去中心化，是出了事以后找不到人。  我真是纳闷了 有这个时间，有这个精力，干点别的不好吗？  当然，这段在国内脱口秀节目上也播不了 因为虚拟货币这个东西，在国内节目里最好别提 你一提，节目就要下架了。
2091101603617206457,Sat Aug 22 09:54:07 +0000 2026,9.9,False,False,350,26,61,126388,我为啥这么能刻舟求剑，因为太痛了，我根本忘不掉这些事。  18年我刚入币圈，我找到了比特币的第一次规律每次跌到6000就反弹，我玩了好几次6000做多，最后没有任何波动了，没有破位之前是图一这样的，你看图只会以为到底了，11月15日我一夜亏了40个比特币。 你再看图二破位的图。  20年312我没亏钱，比特币一夜跌了50%，我反而在跌破6400追空，睡醒3800了，欧阳拽白出手抄底，bitmex拔网线。  经历过20年312爆仓的人基本不会再开合约了，onekey老板当年在做视频，遇到312爆仓了几百个比特币戒掉了合约开始创业做钱包了。
2034966482590081428,Fri Mar 20 12:13:11 +0000 2026,9.9,False,False,128,3,24,27399,给你点建议，老弟，你现在最应该做的 1）卸载X卸载交易所，忘掉你亏的钱，我知道你不甘心想挣回来亏损证明给你父母看，但是不是现在，未来你可以有更多的方式去证明你自己，这会儿让你父母去承担。  2）你目前高二，最关键的问题是你的世界观，人生观，价值观都还没成型；你觉得自己已经看透了读书，打工，看透了教育，其实是你青春期荷尔蒙，刷推特获取到太多与你年纪不符合的信息爆炸，加上你上杠杆开了几单亏了赚了，导致的大脑幻觉。 为什么我这么清楚？我初中高中谈完恋爱我就觉得，我靠，我看透了爱情，看透了世界，看透了女人。 我现在在看那个时候的我，真是大傻逼啊。 每个人在任何时候往回看自己，都会那个时候的自己真傻逼。  3）关于读书有没有用，中国的应试教育确实很傻逼，但是这已经是中国的国情下最优解了，你以为国家不知道吗？没有其他办法啊。 一个学生能坐下来听课看书，做题改错，这就是在从小潜移默化的训练你的注意力，专注力。 数学题，物理题，阅读理解，作文，本质上都在训练你一件事：逻辑拆解能力，表达能力，思维能力。 考试没考好，题目不会做，成绩排名靠后被叫家长，这些体验在训练你如何面对失败。 你上面所学的所有能力，未来都会在社会的其他方面用另一种方式去呈现。  例如，你打开下面这个帖子里的评论区，你能耐心的看完每一条，这是你的专注力和注意力。 你看完以后能筛选出来有用的信息，这就是你从小到达语文或者英语长期的阅读理帮你解筛选关键词。 评论区的回复五花八门，你平时上网，各种观点，你现在的分辨力还不够，需要你从学习中去锻炼你的思维逻辑，慢慢的接触这个世界，逐渐形成属于你自己的三观和分辨力。  4）你觉得打工都是死工资，这是成功人士书写下来的幸存者偏差，去搜索一下啥叫幸存者偏差，知道多少人赌输，赌死了吗？ 因为死了的人不会留下任何东西，也没人想去看，看完以后，大脑只会骗自己：我不会成为他。 5）什么年龄做什么事，好好学习，先上大学再说副业炒币的事，起码你要用自己能力挣的钱去炒，而不是用你父母的。
1896339986037063781,Sun Mar 02 23:20:59 +0000 2025,9.9,False,False,77,11,9,26019,总结： 1）如果我btc单子还在我可以挣更多，但是跟随巨鲸止损了，他最终开的eth，我去开了sol。 2）我监控了全网的消息媒体，我第一时间看到会重仓打更多的仓位进去，可惜我睡觉了。 3）监控ai姨，方程式新闻等做媒体的账号，你要确定在市场出现消息后第一时间发现。 4）有500万刀的巨鲸，大概率不会开50倍瞎赌博，因为我看完了亿万（美剧）所有季，里面全是类似的玩法。 5）你要整体对盘面有个心理预期的判断，我对sol一开始的目标就是180，放张马后炮的图，本来以为3月17日上线cme才会到180，没想到一夜就到了。 6）下次还有这样的机会，我会选择去开期权，不会爆仓且心理没有持仓压力，赚的会更多。
2034499854450524576,Thu Mar 19 05:18:59 +0000 2026,9.9,False,False,192,21,55,24196,我x的时间线太复杂了，什么都有 对想看视频的人不太方便，我把43个视频全部上传到了youtube，你们想看就去这里看吧，以后x和youtube都会同步更新https://t.co/S5JacTEpTx  记住，我录视频只是在教你一种思路去理解市场，我不带单，不要去问我多空。  不管是价格行为也好，裸 K，刻舟求剑，VWAP、MACD，新闻交易，或者你看到易理华出来装b你去开空，麻吉爆仓你去平空，任何你觉得可以给你开单增加胜率的东西，只要你最终挣到钱了，这些都叫街学。  不要太在意你学的技术分析是什么，懂吗？ 关于技术分析，不存在所谓的“屠龙之术”，也不可能学会就可以一劳永逸了，不要有任何执念，你才能在市场上活下去。  要去想：按正常走势，应该会咋样，但是这会没咋样走，又会咋样。 出一个新闻，你要想大众看到这个新闻会有什么冲动行为，你应该怎么样。 去改变你的思路，然后去找机会，去计划去执行，慢慢来盈利，你的自信就来了。
2020759774690939040,Mon Feb 09 07:20:48 +0000 2026,9.8,False,False,33,1,9,13013,幸福没法被定义，大多数人感受幸福是当下一霎那和回忆里，什么意思？  幸福存在于你能把注意力放回当下，并确认此刻的生活值得的那一瞬间，和你未来想起那个片段的时候，随着时间的推移你对当时痛感的记忆会消失，留下的都是美好。  小时候觉得长大就幸福，长大了觉得小时候幸福。 没钱的时候觉得有钱就幸福，有钱了反而觉得骑电动车带女朋友的时候幸福。 你开单止盈战胜狗庄的瞬间是幸福的，你早点止损避免更大亏损的时候是幸福的。 你交易成功以后，回想你交易来时的路是幸福的。 你挣到钱去孝顺父母的时候，父母很开心，这时候你觉得你没白吃苦，你是幸福的。 你吃上一口热乎饭是幸福的，你生病了有药吃是幸福的。 以上片段，每个人都有吧？  其实你上学时代一点也不幸福，每天都是作业，每天都是家长的攀比，可你也许因为现在的生活更苦，反而觉得那时候无忧无虑，不需要为生计而发愁是幸福的。  幸福跟有钱没钱没关系，有钱只是解决你的底层焦虑，并不能生成幸福。 幸福不是你没拥有，是你太着急。你总想等更有钱，更成功，更轻松才觉得是幸福，于是每一段日子都被你拿去换未来。 等回头一看，原来你丢掉的全是幸福。  我大学时候就开始想办法挣钱了，同宿舍的当时都在打游戏，反而我每天没有一刻休息在挣钱，你如果现在问我，我觉得大学就应该好好谈恋爱，好好打游戏，好好打游戏的时候骂人，这才是幸福。  可当我大学挣到钱帮家里分担的时候，我又觉得没打游戏也挺幸福的。  所以，幸福是你上网还能看到福利姬，你不花一分钱可以看片。
2064612367070339419,Wed Jun 10 07:35:21 +0000 2026,9.6,False,False,146,4,49,79073,看到你说合约第一次挣钱，我很开心又难过，开心的是我帮到了你，不开心的是：没有人天生是赌鬼，每一个赌鬼都起源于赢小钱。  我是18年小资金一路合约赌出头的，但是我给我身边的朋友还有你们都说，尽量不要碰这东西，交易不是一般人能玩的，死人堆里爬出来的，我不认为能有多少人能爬出来。  如果你们真要玩合约，觉得不赌没有出头日，我希望你们学习我经常说的：我开单的风格，找到市场某些机会，介入进去，如果你能看的很准，短时间仓位可以开的很大，一旦脱离成本一定要平出来止损的钱，这样就算行情跟你预计的不一样，你不会亏钱，本金是最重要的。 要么你就找到市场的趋势，纯用低倍杠杆玩趋势。  我现在的影响力太大了，刷国内自媒体，都是我的贵金属视频，影响力大了我很开心也头疼，我没法畅所欲言了每句话都要对自己和你们负责，任何一句话没考虑清楚都会有人因为我的言论去下注。  包括晒单上我都不敢晒了，晒很大的单子吧又会让小白觉得钱好挣都去玩合约，不晒单吧，又有新人说，你发的信号你自己开不开啊，那我肯定会开的，3月我的mt5账号密码也发出来过，我开多大的单子，老粉都知道。
2021379823785168913,Wed Feb 11 00:24:40 +0000 2026,9.2,False,False,88,9,34,59210,讲一个只有老韭菜才知道的  发明100倍合约的交易所叫bitmex，创始人叫老黑，之前观点都挺准，后面变反指了。  有个币叫eos，柚子，现在改名叫A 当时大家都很喜欢去欧易玩eos的币本位合约。  欧易从2018年就爱插针，当时多次大行情的针都比其他交易所长很多，所以有一次爆仓插针事件，很多人去北京维权，拉横幅要跳楼，闹得很大，后面欧易发展起来了，合约体系也在完善，针也就没了。  当时欧易每次插针，币安cz和何一就站出来说: 我们永远不会做合约，我们要保护用户， 可是2019年9月，币安推出usdt合约。  类似于现在币安上线bsc meme，中文币 徐明星说:合规，保护用户。 去年1011事件以后，币安的针长。 徐明星说:币安usde导致的清算。
1997170932058902866,Sat Dec 06 05:07:10 +0000 2025,9.1,False,False,3162,375,141,645502,挣到钱之后，最值得改善的一件事， 换一套亚朵的的枕头和被子 被子哪怕是冬天的厚款，也完全没有压迫感，又暖又轻，睡眠质量直接上了一个台阶。 当然，没钱的时候，随便什么被子也能盖。  做交易久了不出门、不晒太阳，要补维生素 D3，睡前两小时吃点镁。 我以前不吃，吃了之后才知道差别有多大——不开单的时候，一觉到天亮 我现在吃的是多特倍斯的 K2+D3，还有他们的赖氨酸甘氨酸镁。  喜欢咖啡的，入门买个德龙基础款咖啡机就够了 运动前来杯美式，平时整一杯生椰拿铁，都很方便、很快乐。  以上这些生活用品，都能明显提升生活舒适度。
