id,createdAt,goldScore,domainId,favoriteCount,retweetCount,viewCount,hasArticle,url,text
1858204859889324448,Sun Nov 17 17:45:37 +0000 2024,3.4,bear_cycle_bottom_fishing,267,79,46504,False,https://x.com/0xmagnolia/status/1858204859889324448,"$FAC was created on November 18, 2023, by V, an early beta tester of @grok, through a smart contract generated by Grok. It is the second AI-issued ETH smart contract following $Turbo. Now that @FlyingAvoCats has reached its first anniversary, we wish the $FAC team continued success and growth in the days ahead."
2043716243493155129,Mon Apr 13 15:41:37 +0000 2026,3.4,bear_cycle_bottom_fishing,236,21,51615,False,https://x.com/0xmagnolia/status/2043716243493155129,这些沟槽的alpha妖币都是上线即破发，等空投以及kol轮抛压结束后，前期给你拉一个月，来一个断头线，再拉一个月再断头一次直接跌破发行价，低位震荡一个月后，等上一个妖币爆空爆完，开始死亡收割后，下一个妖币就开始暴涨暴跌，杀完多空，再开启大暴涨，杀完空军，重复剧本。你可以在alpha找到下一个妖币，就拿现货。从 $myx $river $coai $aia $pippin $siren $rave 都是一个beyond。
1844547455309971691,Fri Oct 11 01:15:58 +0000 2024,3.3,bear_cycle_bottom_fishing,472,51,132296,False,https://x.com/0xmagnolia/status/1844547455309971691,"Memecoins as Vehicles for Emotional Value (and memecoins Current Challenges)@MustStopMurad
 
1. To begin, we must consider the importance of brand recognition for traditional businesses. A well-known brand can significantly contribute to a company's growth, but if that brand faces a public relations crisis, its image and overall value can suffer drastically.

2. In the cryptocurrency, however, memecoins do not face this issue. The crypto market naturally amplifies human emotions—particularly greed, which has been pushed to the extreme, giving rise to the phenomenon of ""degens.""

3. Memecoins are the ideal medium for capturing market sentiment. When a meme goes viral in the Web2 space, people organically spread and remix it, creating a self-perpetuating cycle of sharing that serves as its own form of advertising.
In the traditional stock market, there is no way to channel this emotional engagement into a stock ticker. Early in the spread of a meme, there is no physical object to capture its emotional value. So what can absorb and channel this sentiment? The answer lies in memecoins.

4. Memecoins can be created quickly in the early stages of a meme’s spread, capturing the emotional energy of the market. 
This is their primary value: absorbing the public’s enthusiasm for viral Web2 memes. However, identifying the right memecoin at the right time is a process that requires individual learning and exploration.

5. The existence of coins with the same name across different chains (e.g., Ethereum, Solana, BSC, Base, Sui, etc.), or even same-name tokens differentiated only by capitalization within the same chain, fragments market attention. This scattering of focus prevents people from concentrating their emotional energy on a single memecoin, leading to community divisions and conflict.

6. Solving this challenge is difficult, especially due to the tension between so-called cabal and community CTO. As a memecoin participant, do you side with the cabal or the community CTO? Or perhaps a combination of both?

7. This remains a long-term issue, but I believe that, over time, the market will eventually reveal a clear answer."
2019376184564576581,Thu Feb 05 11:42:55 +0000 2026,3.3,bear_cycle_bottom_fishing,424,73,153805,False,https://x.com/0xmagnolia/status/2019376184564576581,"BTC严格遵守四年减半牛市规律，牛市顶点后基本1年半左右见底，这轮熊市估计在明年3月到达38000左右开始底部震荡。（中间至少有两次大机构暴雷）
  在2027一整年完成35000～47000约34.29%震荡区间，开始回升，到28年4月20日附近完成第五次BTC减半后还有1年半的牛市。好好活到明年3月（见底后一级开始回暖）"
2062351523829714961,Thu Jun 04 01:51:34 +0000 2026,3.1,bear_cycle_bottom_fishing,216,14,94284,False,https://x.com/0xmagnolia/status/2062351523829714961,$sol 本身就是机构币，上轮ftx不暴雷底部就在30，这轮底部也就在40～45了（希望下轮有个sol的交易所别被币安掐脖子） $ETH 拉完了，这轮熊市千万别抄底以太
2062884348723093940,Fri Jun 05 13:08:49 +0000 2026,3.1,bear_cycle_bottom_fishing,106,9,93124,False,https://x.com/0xmagnolia/status/2062884348723093940,做sol的交易所是对的 @jtx_trade  5月5号宣布做交易所， $jto 一天拉翻倍说明市场资金是认可这个板块的， $bp 从5.27做美股交易开始也是翻倍，他俩大盘这几天也没大回调，控盘还是有的，重点关注。因为sol交易所上限真的很高， $FTT 最高的时候100亿u，那时候sol链上还没那么繁荣。
1925182890390007829,Wed May 21 13:32:23 +0000 2025,3.0,bear_cycle_bottom_fishing,97,9,18194,False,https://x.com/0xmagnolia/status/1925182890390007829,"@WIDITDOTFUN @solanamobile 1. @whispersai 跟 @WIDITDOTFUN 都被 @solanamobile 跟 @toly 转发过，有可能作为内置APP。那是不是有了炒作预期。
2. $widi 纯VC高控盘 @Matty_Solana 这🖊️搞的。
 $whisp 归零三个月了 4月底官号开始诈尸蹭 @solanamobile  ，被 toly转发了下。k线参考eth的某位故人。
大体思路就是这样over"
2073672138721243150,Sun Jul 05 07:35:39 +0000 2026,3.0,bear_cycle_bottom_fishing,53,1,34594,False,https://x.com/0xmagnolia/status/2073672138721243150,"With 95% of the supply locked and only 150 SOL in the pool, you just need to buy around 3500 SOL to 1000x the FDV straight to $100M. That's basically $280k to scoop up the entire float, all without adding any extra liquidity to the pair.

But this is pure buy pressure with no market making involved. In reality, the actual cost could easily be 5x higher."
2069719241838969177,Wed Jun 24 09:48:15 +0000 2026,2.8,bear_cycle_bottom_fishing,369,19,40065,False,https://x.com/0xmagnolia/status/2069719241838969177,在熊市真空期，不管是炒股炒币，觉得自己有能力做交易的就好好记录推特，未来越来越多的早期财富密码会发布在推特上，而不是引向私域小群，创作者收益会激励越来越多的人们在推特发布Alpha信息（就算你不发也有的是人发）记录自己，精进自己，厚积薄发。 https://t.co/oiSNmeERnH
1888502473150824702,Sun Feb 09 08:17:30 +0000 2025,2.8,bear_cycle_bottom_fishing,285,25,176589,False,https://x.com/0xmagnolia/status/1888502473150824702,"踏空没事的，但不可以次次都踏空哦，踏空多了牛市就结束了。
去看 @toly 推特，他上一个奶的ai是 @griffaindotcom 
另外bnb涨，会辐射整个bsc板块，币安系二级现货有救了，首先就找bsc质押defi系的币（直接从今日涨幅榜里找币，那些老逼登就是盼bnb的大涨行情才拉）。 https://t.co/fbFB94t7Nv"
2063232734257127442,Sat Jun 06 12:13:11 +0000 2026,2.7,bear_cycle_bottom_fishing,364,46,81323,False,https://x.com/0xmagnolia/status/2063232734257127442,今年下半年就是横盘阴跌（至少还有两个暴雷插针）过程了，也别想着反弹吃短线了，想办法攒钱。等超级暴雷急跌的时候。11月开始至少会给你半年的底部空间抄底。28年可能就是普通人最后一个牛市了。一定要在28年完成资本原始积累。
2066736304898142497,Tue Jun 16 04:15:07 +0000 2026,2.7,bear_cycle_bottom_fishing,126,4,25532,False,https://x.com/0xmagnolia/status/2066736304898142497,你们真在赌球吗，下半年还有钱抄底吗 https://t.co/iyvCEs4KvS
2073348915446075611,Sat Jul 04 10:11:17 +0000 2026,2.5,bear_cycle_bottom_fishing,75,2,57832,False,https://x.com/0xmagnolia/status/2073348915446075611,美股还不是有板块轮动，跟AI沾不上边的跟屎一样，消费 保险 医疗保健。更别说币股了，最明显的周期股，就是要看BTC，跟币圈相关你怎么可能不跟BTC，全部都要看大饼脸色。想脱离大饼走独立行情？就算大放水，也是流向板块热点股。美股的币股，你要等BTC溢出。再者又不是只有 $CRCL 一个币股。27年要买也是买 $SECZ 这样的小盘股。
2058630375698796809,Sun May 24 19:25:03 +0000 2026,2.5,bear_cycle_bottom_fishing,71,10,29755,False,https://x.com/0xmagnolia/status/2058630375698796809,@Will_Yang_ 就是四年周期，2年半熊1年半年牛，以减半日为节点，喊永恒牛市因为他们只玩大饼，多为矿工以及现货持有者，不玩一级，熊市一级流动性几乎0，熊市末期一级流动性开始回归
1765582983967486246,Thu Mar 07 03:39:20 +0000 2024,2.5,bear_cycle_bottom_fishing,5,0,802,False,https://x.com/0xmagnolia/status/1765582983967486246,@Zhangy03022557 刻舟求剑上个牛市像 $matic， $axs 跟 $sol 这样的有大资本坐庄的龙头基本有百倍涨幅，普通山寨参考 $nkn  $chz 这样的普通山寨当年基本30倍左右， 小市值币种一般十倍拉的快但不会拉太高，适合滚仓
2038845777750208949,Tue Mar 31 05:08:07 +0000 2026,2.5,bear_cycle_bottom_fishing,3,0,4722,False,https://x.com/0xmagnolia/status/2038845777750208949,@Cedar_sol1 你是日本人  所以你认不认得这个人 https://t.co/dY8kulumvU
2062357779898368283,Thu Jun 04 02:16:26 +0000 2026,2.5,bear_cycle_bottom_fishing,2,0,2711,False,https://x.com/0xmagnolia/status/2062357779898368283,@DeanBowen232511 我是说ftx不暴雷的话，因为ftx当时跟sol就是强绑定的，所以当时那个8u底部的历史级跌幅不会再复刻了
1917214195336323367,Tue Apr 29 13:47:38 +0000 2025,2.4,bear_cycle_bottom_fishing,40,2,5251,False,https://x.com/0xmagnolia/status/1917214195336323367,@POPCATSOLANA https://t.co/pz6YG0MucA
1920444136890458516,Thu May 08 11:42:17 +0000 2025,2.4,bear_cycle_bottom_fishing,38,1,7830,False,https://x.com/0xmagnolia/status/1920444136890458516,@edgarpavlovsky @solana https://t.co/qm0SfIF7p8
1925177924388626444,Wed May 21 13:12:39 +0000 2025,2.4,bear_cycle_bottom_fishing,30,0,17495,False,https://x.com/0xmagnolia/status/1925177924388626444,@WIDITDOTFUN @solanamobile https://t.co/I5V9paDXbM
2007773370469994581,Sun Jan 04 11:17:28 +0000 2026,2.3,bear_cycle_bottom_fishing,656,38,172749,False,https://x.com/0xmagnolia/status/2007773370469994581,"上轮牛市积累经验
本轮熊市积累本金
下轮牛市积累财富 
一定要好好活下去 https://t.co/7xk7xF0xl0"
1864512089274110008,Thu Dec 05 03:28:17 +0000 2024,2.3,bear_cycle_bottom_fishing,377,73,184180,False,https://x.com/0xmagnolia/status/1864512089274110008,山寨季时间范围参考，BTC达到橙色区域（FOMO）/BTC市占率下降到48%/山寨季指数摸到95 https://t.co/0mbC9fnmjd
1856190879427592244,Tue Nov 12 04:22:46 +0000 2024,2.3,bear_cycle_bottom_fishing,255,31,95624,False,https://x.com/0xmagnolia/status/1856190879427592244,"“只要”的后续
believe in something"
1857342186750394860,Fri Nov 15 08:37:39 +0000 2024,2.3,bear_cycle_bottom_fishing,161,23,39755,False,https://x.com/0xmagnolia/status/1857342186750394860,"SWAG ELDEN RING
@Swagoneth"
2066403607768174631,Mon Jun 15 06:13:06 +0000 2026,2.3,bear_cycle_bottom_fishing,148,12,106699,False,https://x.com/0xmagnolia/status/2066403607768174631,列入观察 @heyaura  币安现货8.5m，还没上合约。今年4.2号开始转型ai，6.10开启新质押池。33%流通已质押。5.28 5.31 有试盘。 https://t.co/eWHAyZZEge
1912913867661054122,Thu Apr 17 16:59:40 +0000 2025,2.2,bear_cycle_bottom_fishing,314,52,76291,False,https://x.com/0xmagnolia/status/1912913867661054122,@0xleo0x @Justsmile23333 @Hovz0217 只要大盘跌的时候就去看这些一级币的1h跟4h，只要2个4h横盘或者没有超过3%的振幅，那就是有主力资金在护盘，而且散户砸不动，大盘稳了自然就开启拉升， dark跟RFC都是在关税战的时候选出来的。以前二级彩票我也是这样筛的。
2062489595141562811,Thu Jun 04 11:00:13 +0000 2026,2.2,bear_cycle_bottom_fishing,127,0,15176,False,https://x.com/0xmagnolia/status/2062489595141562811,@erchenlu1 我说白了，任何事情你要先参与再发表意见，如果连0.1BTC都没买过，都不知道你一天到晚在指点什么江山。但凡到过2w亿美元的资产，并不是你逼逼叨叨就能证伪的。
1921821540070379913,Mon May 12 06:55:35 +0000 2025,2.1,bear_cycle_bottom_fishing,26,2,5383,False,https://x.com/0xmagnolia/status/1921821540070379913,@SolportTom https://t.co/26dl0nt8vg
2051158261844545821,Mon May 04 04:33:32 +0000 2026,2.1,bear_cycle_bottom_fishing,21,2,5455,False,https://x.com/0xmagnolia/status/2051158261844545821,@kiyono_Absolute https://t.co/gl02HfW2GO
1916806022355902548,Mon Apr 28 10:45:42 +0000 2025,2.1,bear_cycle_bottom_fishing,20,3,2558,False,https://x.com/0xmagnolia/status/1916806022355902548,@freedomjackk @OIIAOIIA_COIN_ @POPCATSOLANA https://t.co/KxiLKMgxVD
1952796204896800809,Tue Aug 05 18:17:51 +0000 2025,2.1,bear_cycle_bottom_fishing,19,2,2871,False,https://x.com/0xmagnolia/status/1952796204896800809,@LiterallyMeSol https://t.co/R5QfhacdLS
1925178155771539838,Wed May 21 13:13:35 +0000 2025,2.1,bear_cycle_bottom_fishing,13,0,5126,False,https://x.com/0xmagnolia/status/1925178155771539838,@whispersai @solanamobile https://t.co/mDTr1zkF9z
1947001306352357764,Sun Jul 20 18:30:59 +0000 2025,2.1,bear_cycle_bottom_fishing,12,2,1323,False,https://x.com/0xmagnolia/status/1947001306352357764,@LiterallyMeSol @MustStopMurad https://t.co/igmdW9l1XW
1953670124185301492,Fri Aug 08 04:10:29 +0000 2025,2.1,bear_cycle_bottom_fishing,6,0,4482,False,https://x.com/0xmagnolia/status/1953670124185301492,@cladzsol 就盯你呢 https://t.co/KbJARo4LTi
2052737950186955200,Fri May 08 13:10:40 +0000 2026,2.1,bear_cycle_bottom_fishing,3,1,665,False,https://x.com/0xmagnolia/status/2052737950186955200,@glorpcatsol @Polymarket https://t.co/AongEMgah5
2019379128294899861,Thu Feb 05 11:54:37 +0000 2026,2.0,bear_cycle_bottom_fishing,87,11,27803,False,https://x.com/0xmagnolia/status/2019379128294899861,"@ElizabethT73836 新币产出 每 210,000 区块减半
矿工是 持续卖方
减半 = 抛压瞬间下降 50%
而全球流动性本身就有 3–5 年周期（加息 → 紧缩 → 降息）。
👉 减半 + 流动性周期 历史上恰好同频"
2057299073204715638,Thu May 21 03:14:56 +0000 2026,2.0,bear_cycle_bottom_fishing,58,4,15790,False,https://x.com/0xmagnolia/status/2057299073204715638,"BTC周期收益推演:
假设你有100万，假设你还能活16年，假设你严格执行一种策略，假设你可以预测周期。 https://t.co/oM9kEXT3Cp"
2062394830454669724,Thu Jun 04 04:43:39 +0000 2026,2.0,bear_cycle_bottom_fishing,40,3,17405,False,https://x.com/0xmagnolia/status/2062394830454669724,@xiaoshunli @dui_just17016 @sadd_asd77675 不至于，上轮美图爆仓加转POS也就881，1200差不多，但下轮牛上限不会太高了，ETH这轮牛市已经证伪了
2047642006416171013,Fri Apr 24 11:41:12 +0000 2026,2.0,bear_cycle_bottom_fishing,38,1,4939,False,https://x.com/0xmagnolia/status/2047642006416171013,@Berry03311 现在是熊市，大家资金只够推出一个高市值，分流只在流动性充足的牛市才管用。所以哥几个没必要执着于分流了。
1920824086436934070,Fri May 09 12:52:04 +0000 2025,2.0,bear_cycle_bottom_fishing,17,1,69504,False,https://x.com/0xmagnolia/status/1920824086436934070,@0xMooNL dark 5.19有个 @SolanaConf   dev跟 @CoinbaseDev 有点暧昧，潜在利好还是有的， RFC就纯操盘，反正马斯克已经祛魅了，喊不喊都无所谓。反正这俩同步率 300% 重叠大户多
2071286016707809702,Sun Jun 28 17:34:03 +0000 2026,2.0,bear_cycle_bottom_fishing,15,1,8075,False,https://x.com/0xmagnolia/status/2071286016707809702,止盈这东西你们要自己把握。毕竟熊市，赚来的钱定投sol基建代币。
1851657256888410241,Wed Oct 30 16:07:46 +0000 2024,2.0,bear_cycle_bottom_fishing,10,0,5038,False,https://x.com/0xmagnolia/status/1851657256888410241,@9fire_sol @tentenchan2525 没办法啊，28号那天凌晨我还在抄底ban，sol那边已经没多余资金了
2075074965268041782,Thu Jul 09 04:29:59 +0000 2026,2.0,bear_cycle_bottom_fishing,8,1,3640,False,https://x.com/0xmagnolia/status/2075074965268041782,@whodisxbt go where the liquidity is. Has SOL finally become a full-blown ETH maxi cult too?
1813476248435507427,Wed Jul 17 07:30:05 +0000 2024,2.0,bear_cycle_bottom_fishing,6,0,1654,False,https://x.com/0xmagnolia/status/1813476248435507427,@bWysm1jRqSuWxuO @MapeOnEth 那晚有运气成分在里面，fn只有个ca网站推特电报都没有，拉得又太快了，一眼散户fomo，然后割fight的人太多回调了一半，我就出了大部分抄底fight
2068900749959221591,Mon Jun 22 03:35:51 +0000 2026,1.9,bear_cycle_bottom_fishing,66,7,2341046,False,https://x.com/0xmagnolia/status/2068900749959221591,sol版门罗币 @MineBenchdapp
2068335197633015994,Sat Jun 20 14:08:33 +0000 2026,1.9,bear_cycle_bottom_fishing,39,2,87653,False,https://x.com/0xmagnolia/status/2068335197633015994,sol版cursor @DaemonTerminal
2007773892954538381,Sun Jan 04 11:19:33 +0000 2026,1.8,bear_cycle_bottom_fishing,157,4,15686,False,https://x.com/0xmagnolia/status/2007773892954538381,"行情好的时候，你不管做什么都是对的。
跨越阶级你只需要三个十倍。
市场差的时候，你怎么努力都触及不到牛市的十分之一。"
2008226014065983527,Mon Jan 05 17:16:07 +0000 2026,1.7,bear_cycle_bottom_fishing,25,1,5719,False,https://x.com/0xmagnolia/status/2008226014065983527,"@mrpunkdoteth You missed it because you didn’t follow me, bro. https://t.co/Zckw8ZYLOd"
1926972263028375567,Mon May 26 12:02:43 +0000 2025,1.7,bear_cycle_bottom_fishing,20,2,7741,False,https://x.com/0xmagnolia/status/1926972263028375567,@liupeihangg @freedomjackk @meechie @100kETH @iheartjpgs https://t.co/8dtpR0FJuh
1953019582782087462,Wed Aug 06 09:05:28 +0000 2025,1.7,bear_cycle_bottom_fishing,18,0,4675,False,https://x.com/0xmagnolia/status/1953019582782087462,@mrpunkdoteth https://t.co/GTyBRNpyUb
1926970382680027484,Mon May 26 11:55:15 +0000 2025,1.7,bear_cycle_bottom_fishing,17,2,2725,False,https://x.com/0xmagnolia/status/1926970382680027484,@freedomjackk @meechie @100kETH @iheartjpgs https://t.co/dwQqWXPiFt
1969490877384105990,Sat Sep 20 19:56:31 +0000 2025,1.7,bear_cycle_bottom_fishing,13,0,11265,False,https://x.com/0xmagnolia/status/1969490877384105990,@ilovesethwu 谢谢你哦 https://t.co/jNQ5vSyowS
1924065795946279182,Sun May 18 11:33:27 +0000 2025,1.7,bear_cycle_bottom_fishing,12,2,1467,False,https://x.com/0xmagnolia/status/1924065795946279182,@100kETH @freedomjackk @iwasiceking @iheartjpgs https://t.co/BDYLTJsNVf
1920330289089224983,Thu May 08 04:09:53 +0000 2025,1.7,bear_cycle_bottom_fishing,10,0,2534,False,https://x.com/0xmagnolia/status/1920330289089224983,@lijinfeng111 @ShootaCat 大盘这么好，再不拉盘的全爆了 https://t.co/30SsL8V0A5
1975117651459637297,Mon Oct 06 08:35:18 +0000 2025,1.7,bear_cycle_bottom_fishing,8,0,1735,False,https://x.com/0xmagnolia/status/1975117651459637297,@lin_btc 同乐哈 https://t.co/Qlh3coetYU
2080585781186339067,Fri Jul 24 09:28:00 +0000 2026,1.7,bear_cycle_bottom_fishing,4,0,2384,False,https://x.com/0xmagnolia/status/2080585781186339067,@huasheng_eth 人前光鲜亮丽，其实背后默默忍受 https://t.co/uyfZrqO2G4
2023382765090287967,Mon Feb 16 13:03:38 +0000 2026,1.7,bear_cycle_bottom_fishing,4,0,1667,False,https://x.com/0xmagnolia/status/2023382765090287967,@lin_btc 同乐菠菠 https://t.co/JdaunKGER8
2038870419332321305,Tue Mar 31 06:46:03 +0000 2026,1.7,bear_cycle_bottom_fishing,3,0,1805,False,https://x.com/0xmagnolia/status/2038870419332321305,@lin_btc https://t.co/TPuTPINwSN
2038255746853601432,Sun Mar 29 14:03:33 +0000 2026,1.7,bear_cycle_bottom_fishing,1,0,767,False,https://x.com/0xmagnolia/status/2038255746853601432,@Cryptobtcmiko https://t.co/IZF4u62mEY
1801934845121315029,Sat Jun 15 11:08:40 +0000 2024,1.6,bear_cycle_bottom_fishing,13,0,2506,False,https://x.com/0xmagnolia/status/1801934845121315029,@Ayimiwann 看拉盘的时候，如果有集体大单那就是庄的拉盘钱包，庄出货也会转移钱包出货，不然会引起恐慌，如果有新的钱包买到前十了，那这个币基本走完高点了，韭菜接盘太多了
1817040218396230071,Sat Jul 27 03:32:01 +0000 2024,1.6,bear_cycle_bottom_fishing,12,1,4002,False,https://x.com/0xmagnolia/status/1817040218396230071,@Teth0101 最简单的用Etherscan、BscScan等，输入合约地址或开发者的地址，查看他们部署的代币合约。你可以查看交易历史、合约代码、持有者信息等。
2063235027471892799,Sat Jun 06 12:22:18 +0000 2026,1.6,bear_cycle_bottom_fishing,11,0,3723,False,https://x.com/0xmagnolia/status/2063235027471892799,@Million2730 BTC减半涨幅效应在逐周期递减，28年之后只剩3.12%没挖出，成为一种全世界共识大型资产后，涨幅边际收缩，并不会像这几轮周期的夸张涨幅，普通人后续想靠BTC赚钱，小资金已经赚不到多少了。
2062344899769647137,Thu Jun 04 01:25:15 +0000 2026,1.6,bear_cycle_bottom_fishing,10,0,4381,False,https://x.com/0xmagnolia/status/2062344899769647137,@Icebergy 因为牛市山寨币也没有动静
