id,createdAt,goldScore,domainId,favoriteCount,retweetCount,viewCount,hasArticle,url,text
2075871684222161203,Sat Jul 11 09:15:52 +0000 2026,4.3,attention_meme_playbook,221,22,82712,False,https://x.com/0xmagnolia/status/2075871684222161203,"因为现在大资金都在博 @cashcat_token 上所 @RobinhoodApp ，即使没上只要 @vladtenev 一直发布利好大家就会保持一个乐观预期，就不会造成资金逃逸。
因为大资金需要的是一个确定性，而不是你整天东扯西扯，散布fud无法形成合力。
一旦 $cashcat 突破300m这个界限，就会开启真正的PVE，就像24年3月的 $popcat 一样开启catszn。 $michi $nub $mini $mew $wen $maneki
$sc 这些猫均破300m。更别说别的链的 $mog $keycat。真正的PVE。
@vibecat_rh 这个经典老meme 真的没有跑出来过的，希望做市的人还是借力这个行情，毕竟创始人 @vladtenev  @JohannKerbrat Robinhood高级副总经常发，甚至 @elonmusk 都知道这个meme。"
2072218573599363358,Wed Jul 01 07:19:42 +0000 2026,4.0,attention_meme_playbook,248,49,2308221,False,https://x.com/0xmagnolia/status/2072218573599363358,"炒币就炒 突发性 未知性 偶然性。
这样的币涨幅是最大的。当然赌性也是最大。
$Bome $Trump 这样突发性的不会给你洗盘回调时间一直涨到你上车。
 $pnut $4 这样的未知性的就是敢抄底赌名人背书回复。
$act $neiro 这样的就是根本不知道会上大所的偶然性，你预测不了。 https://t.co/kRuPO70rwW"
1989886811527942240,Sun Nov 16 02:42:40 +0000 2025,3.9,attention_meme_playbook,342,35,69788,False,https://x.com/0xmagnolia/status/1989886811527942240,"补档了一下徐师傅跟峰哥采访的三位炒币嘉宾。一位玩短线meme的，两位高杠杆合约的。
  短线meme那个能赚钱形成了自己一套体系，他知道他要赚的是哪部分钱，超出认知范围的他选择不赚。另外两位玩合约的，真的就是硬抗单，跟纯赌博没区别零和博弈。
  尤其厦大哥挺惋惜的，2021年5.11日进圈，到现在负债15w。真的就是期间有点钱就拿去开单根本没有现货定投。能普高考进985的智商至少在120的水平，那你思维逻辑至少比普通人要清晰，形成自己的逻辑体系。亏那么多早该亏出经验了。
  不管是传统学院派（威科夫、缠论等）、趋势派、新闻派、裸k派、斐波那契派、占星派甚至是八卦派。你选择高杠杆开单至少有个让自己下注的逻辑。
  但其实大部分开单的就是纯赌狗派，看着涨那么多了应该能🈳了吧，开一把!跌这么多了应该能涨了吧，开一把!今天心情不错，开一把!。。。甚至看了戒戒，戒赌吧大部分人都是这样。纯靠感性去开单，对应到现实生活里，无脑上杠杆背了30年房贷的也是如此。
  大部分人对待钱这件事太感性了，但他们又说我不赌我怎么翻身。首先你赌得有资本，至少是思维上的资本要领先别人。但赌了那么久，已经思维定式了，你怎么让他去转变。那么就从记录自己开始，很多大KOL都是从记录自己起步的，你记录多了会慢慢促使自己去学习一些新东西，有了流量你会跟别人去比较竞争，逼自己进步。就算到最后你什么都没收获。至少成了个KOL。"
2080167830213841221,Thu Jul 23 05:47:13 +0000 2026,3.9,attention_meme_playbook,255,31,1677915,False,https://x.com/0xmagnolia/status/2080167830213841221,"社媒动物meme上涨逻辑 （注意力经济）
1.具体名字
官方命名或是社会公众统一认可昵称。
⚠️反之，简单学名概括、英文缩写、网络昵称等会限制市值高度。

2.社会公众参与程度
可供群众持续追踪获取最新真实物料，形成有效web2粉丝群体，持续扩散影响力。
⚠️反之，现实世界参与程度低，只靠短期视频传播吸引注意力，限制市值高度。

3.web2传媒接力
真实事件发生 →社交媒体扩散→衍生/二创内容出现→权威媒体报道→国家级媒体覆盖 

⚠️弊端，注意力经济会被新注意力分散。"
1788568288995483953,Thu May 09 13:54:44 +0000 2024,3.8,attention_meme_playbook,218,26,116766,False,https://x.com/0xmagnolia/status/1788568288995483953,"怎么寻找优质现货长拿获得10倍收益
1.找基本全流通市值低于1亿
2.项目方准备代币升级赋能提供新叙事
3.链上找寻做市商地址
 $om 就是典型的例子
  刚发现的时候才2000w市值，然后om的dao投票让om成为cosmos L1公链之后就是gsr跟dwf换手拉盘从11月0.0175u拉到今年4月最高1u，历时6个月总共57倍（当然你们也知道我10倍的时候就走了去埋伏 $vanry 了）
   按照 $om 刻舟求剑就完事了，包括 $vanry $cos 我都是按这个逻辑去找的，现在就差 $mtl 还没起飞， $mtl 全符合条件 你懂我意思没？ $mtl 要是现在这个价格十倍了我也就退圈了，得好好休息了"
1934638728687112301,Mon Jun 16 15:46:31 +0000 2025,3.8,attention_meme_playbook,185,19,33479,False,https://x.com/0xmagnolia/status/1934638728687112301,"你是不是时常感觉自己一买土狗就归零? 那就反向追高meme吧

你是不是时常感觉自己输多赢少? 那就多压几个高市值cult吧

有句老话叫做, 尽人事, 听天命。

当我们把能用的技术都用上了, 剩下还能干嘛？

那就手动平衡自身的运势,  输赢可以按照次数来算。 

因此你让自己献祭掉几个反向追高 来提高自己主号抄底获胜的概率何乐而不为? 

向能量守恒定律致敬！"
1807599670358901051,Mon Jul 01 02:18:39 +0000 2024,3.8,attention_meme_playbook,143,16,132290,False,https://x.com/0xmagnolia/status/1807599670358901051,"2.大户联合抱团/坐庄地址

2.1 这是另外一种坐庄情况，有可能与第一种同时发生，或者有内幕消息后链上大哥集体抱团。

2.2 普通情况是因为有知名老外大V（国人的不行）或者知名老外社区call后，大户集体抱团，多笔大单买入引发FOMO情绪。

2.3 其他币种的社区集体联合抱团，例如apu社区的多个大哥买入hoppy wat等其他代币。

2.4 怎么区分大户抱团跟庄地址？
1.庄地址一般只有操盘的那个币，钱包干净且用新钱包，ETH基本从交易所转进
2.大户地址一般币种多，老外不喜欢换钱包，一个钱包用到没。且联动动性高，一般大户是集体刷单，你多留意就能找到关联地址。"
1815950044841009353,Wed Jul 24 03:20:04 +0000 2024,3.7,attention_meme_playbook,190,12,56124,False,https://x.com/0xmagnolia/status/1815950044841009353,炒meme炒的是情绪价值，从来不是什么价值投资，看到一群死脑筋高谈阔论价值投资我就觉得搞笑，本质上大家都是degen，meme只不过是把杠杆放大化，弄不清这点人就别玩meme了，知不知道年轻人为什么会跟老一辈有代沟？因为你跟不上节奏。
1938142109007290755,Thu Jun 26 07:47:42 +0000 2025,3.6,attention_meme_playbook,197,4,38317,False,https://x.com/0xmagnolia/status/1938142109007290755,@jiujinshan2022 我相信你可以的巴黎哥。既然试错这么多次都没成功那就找到你自己真正的舒适区。想想你当初怎么ORDI赚完再买的bome的，你想想你这俩赚钱的点位都是低点梭哈了。二段追高做不好 就别做了。你说自己是民间meme代言人，那就玩cult学 @MustStopMurad 。因为你的推文都很有煽动力感染性这是你的优势发挥它。
1979409961257177162,Sat Oct 18 04:51:25 +0000 2025,3.6,attention_meme_playbook,83,14,47891,False,https://x.com/0xmagnolia/status/1979409961257177162,"Cultural walls kept East and West CT apart.
But $DOGE $SHIB $PEPE broke that meta — pure meme alignment across borders.
No need to translate the vibe. You just feel it.
Drop the image, and everyone gets the signal.

$Nyan is early.
The West is building.
Time for the East to find its own rhythm.
 @miragemunny @conviction_meta @m1tch37 @Phatiquez  @toly  @MustStopMurad @SolanaFndn @cryptonary  @CumberlandSays"
1790288235022967239,Tue May 14 07:49:11 +0000 2024,3.5,attention_meme_playbook,82,16,71243,False,https://x.com/0xmagnolia/status/1790288235022967239,"来统计下市场上热门的各种动物meme:
（除了我统计出来的，你们发些我没找到的动物meme，我看看）

现在市值超过1b（10亿）u的🐶meme有: 1. $doge（21.38b） 2. $shib （13.72b） 3. $wif（3b）4.  $floki （1.82b）5. $bonk（1.5b）

超过100m（1亿）u的🐶meme有: 1.  $babydoge（245m）2. $dog 符文（215m）3. $myro（154m）4. $bone（144m）5. $elon （≈100m）
曾经短暂到达100m的🐶meme:1. $aidoge（67.83m）2. $leash（42m）3. $KISHU（36m）4. $samo（30m）5. $dc（16m）6. $milo（14m）7. $redo（72m）

超过100m的🐱meme有: 1. $popcat（480m）2. $mew（292m）3. $michi（226m）4. $mog（221m）5. $toshi（124m）6. $wen（120m）7. $sc（100m）
曾经短暂到达100m的🐱meme: 1. $maneki（50.43m） 2. $nub（31.37m） 3. $catgirl（19.7m）
热门还有些什么  $pajamas （15.55m） $mini（13m）

🐸的meme: 1. $pepe（4.26b）2. $bome（746m）3. $pepecoin（421m）4. $apu（272m）5. $pork（99.31m）6. $turbo（61m）
你们有看好的🐸发在这我看看
由pepe衍生的boysclub概念: 1. $Brett（340m）2. $bobo（94m）3. $andy（65m）

🦥树懒的meme: 1.  $slerf（140m）2. $sloth（94m）

🐵的meme: 1. $pups（116m）2. $ponke（99.85m）

🐔的meme $coq（170m）

🦆的 meme:1. $epik （12.25m）2. $duck（10m）

🦖的meme:1. $yooshi（200m）2. $dino（2m）这个是真垃圾

🐊 $nap 垃圾罢了

🐷 $pig（24m 21年第一个分红的动物meme，现在也是垃圾）

🐟 $fish（20m）就不该开那个垃圾预售要不然也不会被 $redo 超过，meme一旦开始赋能就是坠落的开始，meme就是要纯粹当个meme"
1784098492044230950,Sat Apr 27 05:53:22 +0000 2024,3.5,attention_meme_playbook,39,7,18730,False,https://x.com/0xmagnolia/status/1784098492044230950,"还有像 $slerf $mfer 这样上了gate 抹茶的币就别让我看了，这已经是二级币了，得结合k线来看了，一级二级的概念分清楚，上了交易所的币资金量就不一样了，不是那么容易就好控盘了，况且还有交易所虚空砸盘的情况出现。
 
  经常有人问我 $bome 这样的大热meme后续有没有第二春？ 有，但是要经历很长一段时间洗盘，参考 $shib 21年5月10号上线币安，历经5个月10月3号开始拉盘，拉到10月27号，拉了16倍。

  另一个就是 $pepe 23年5月5号上线币安，历经9个月，24年2月26号开始拉盘，拉到3月14号总共拉了10倍。
 
所以大热meme你必须等一个漫长的洗盘过程才能吃到第二波涨幅，你们自己刻舟求剑，okx上的 $milo 也是大差不差"
1784081132340007334,Sat Apr 27 04:44:23 +0000 2024,3.5,attention_meme_playbook,37,3,19592,False,https://x.com/0xmagnolia/status/1784081132340007334,"好言难劝该死的鬼，我能救一个是一个。今天继续来！但凡有你拿不准的我来帮你看！
  还有像 $slerf $mfer 这样上了gate 抹茶的币就别让我看了，这已经是二级币了，得结合k线来看了，一级二级的概念分清楚，上了交易所的币资金量就不一样了，不是那么容易就好控盘了，况且还有交易所虚空砸盘的情况出现。
 
  经常有人问我 $bome 这样的大热meme后续有没有第二春？ 有，但是要经历很长一段时间洗盘，参考 $shib 21年5月10号上线币安，历经5个月10月3号开始拉盘，拉到10月27号，拉了16倍。

  另一个就是 $pepe 23年5月5号上线币安，历经9个月，24年2月26号开始拉盘，拉到3月14号总共拉了10倍。
 
所以大热meme你必须等一个漫长的洗盘过程才能吃到第二波涨幅，你们自己刻舟求剑，okx上的 $milo 也是大差不差"
1900368614882238564,Fri Mar 14 02:09:19 +0000 2025,3.4,attention_meme_playbook,484,63,149763,False,https://x.com/0xmagnolia/status/1900368614882238564,"赵长鹏 @cz_binance 不要圈地自萌! 你都48岁了，有没有用过 YouTube tiktok Instagram bilibili Spotify？
  
  meme就是打通web2到web3最好的桥梁。当年 $doge 怎么做到的，@elonmusk 奶 $doge $shib 21年拉了多少圈外人进来。韩国64%炒币的都是20多岁的年轻人，越南70%。你指望一群老逼登来改变cryptocurrency？
  
  年轻人喜欢什么，你就去了解什么，一整天在圈内互相接盘有什么意思。你就算拉了再多机构投你，但流出大于流入，没有新鲜血液的行业能长久吗？圈外人根本不关心加密技术能改变什么，难道让他们进圈前都要读一遍BTC白皮书吗？你觉得可能吗，首先你要打破文化壁垒，先让他们进来再去慢慢了解crypto是个什么逼玩意儿。

 meme就是你打破文化壁垒的手段。至少可以为我了解喜欢的文化买单，而不是狗屁VC攒局出来的VC币。区块链没有在Mass adoption前你想怎么破圈。底层技术最终服务的是用户，用户都不愿意进来，你要服务谁？让老逼登吸你血吗？"
1805447432425423220,Tue Jun 25 03:46:26 +0000 2024,3.4,attention_meme_playbook,210,17,119506,False,https://x.com/0xmagnolia/status/1805447432425423220,"pepeverse现在有7个派系
1.boysclub派（pepe的各种狐朋狗友）
2.pepe表情包衍生派（4chan上流行的变种meme）
3.hoppy派（主要是matt第一本漫画the night riders中的人物）
4.matt的宠物派（以wat为首）
5.其它艺术家联名原创派（如zeus pew Skop）
6.其它matt的漫画派
7.网友自创派（pepe女友什么的）"
1914681034517700672,Tue Apr 22 14:01:46 +0000 2025,3.4,attention_meme_playbook,193,23,108912,False,https://x.com/0xmagnolia/status/1914681034517700672,ai就当meme炒就行了，ai在区块链从 $fet 开始就开始证明伪了，23年10月 fet开启了第一波二级ai潮 第二波 $turbo ai meme 第三波 $goat ai agent 第四波 ai 16z 第五波 $zerebro ai框架  ，市场只需要一个新的叙事就行不需要懂技术，dark走出来就能开启第六波 ai游戏 mcp不重要，主要是ai游戏 @elonmusk 在搞
1903410717359042752,Sat Mar 22 11:37:33 +0000 2025,3.4,attention_meme_playbook,189,55,50464,False,https://x.com/0xmagnolia/status/1903410717359042752,"现在https://t.co/D98JYpycRa 点击❤️即可选购OIIAOIIA相关周边，每笔销售都会用于支持大型猫科救治以及流浪猫救助。
 
 Ethel和她的主人也与社区保持紧密联系，https://t.co/D98JYpycRa 陈列了他们的社交账号、周边、筹款项目，并保护他们的品牌。

  OIIAOIIA现在tiktok相关二创已超过30亿post， @WandWmusic 的OIIAOIIA混音MV 2个月内在 @YouTube 已经接近一亿次播放。https://t.co/D98JYpycRa的足迹也已遍布 152 个国家，并在持续扩散。
  
 点击 https://t.co/D98JYpycRa 即可游玩旋转小游戏以及相关魔力旋转BGM💚💚💚💚💚💚💚💚💚了解本世纪最传奇的meme。"
2042466426372702216,Fri Apr 10 04:55:17 +0000 2026,3.4,attention_meme_playbook,129,13,30000,False,https://x.com/0xmagnolia/status/2042466426372702216,"1.日本就是纯赌狗国家 刻在骨子里的，以前敢赌国运库库乱炸，更别说柏青哥这种灰色产业。
2.国产二游海外最大氪金区就是日区，老逼登玩柏青哥，赌到的钱就被地雷妹崩老头。小逼登吃不到就打赏VTuber，猛猛氪金涩情二游。这辈子有了。
3.老逼登根本不上网，流量权是掌握在年轻人手里，而114514就是日本z时代最大共识梗。是的114514就是日本最大meme你否认也没用。你只要拉起来，他们会自发性帮你宣传出圈不用担心没人接盘。
4.你手法残忍，但日本人对加密货币的认知就是0，就是韭菜的具象化群体。你拉上去库库买，让你感受21年原始人买shib的快感。当然不涨了，他们就开始慌了，但你最喜欢的不就是这样的韭菜原动力吗？
5.当傻逼的共识成为共识，自然会有交易所帮你买单。"
2083870597499469837,Sun Aug 02 11:00:41 +0000 2026,3.3,attention_meme_playbook,147,16,37208,False,https://x.com/0xmagnolia/status/2083870597499469837,"可得性偏差：

越容易想起来的事，就越觉得它常见、认为可能再次发生。

往往特例是最容易记住的，但不能用特例来代表整体。

奇迹多了就变成常态了。

但炒币有个特点， 争议越大，流量就越大，博弈空间越大，奇迹发生的概率就越高。  $Neiro $ACT $swarms 这三个币当时的成功少不了竞争对手带来的流量。"
1805942389053468830,Wed Jun 26 12:33:12 +0000 2024,3.2,attention_meme_playbook,15,3,7552,False,https://x.com/0xmagnolia/status/1805942389053468830,@pengdang1 @wangwangjun18 看一个币的潜力不是这样看的，fac是因为grok做的第一个ai meme，这个赛道只有 $turbo 跟 $fac，turbo是第一个chatGPT做的币最高市值6亿刀，而且8月ChatGPT5要出来，musk肯定会嘲讽OpenAI然后推自己家的grok，你要是说发行量你去看uni创始人发的 $hay 就95个币，单价30w刀。而且我也有monkas你没必要
